adhesivity,particle_size,volume_time_400_scaled,efficiency_time_400
0.53,0.09,0.18504442812315147,0.6682332534598941
0.53,0.1,0.1640046614527594,0.670155636427069
0.54,0.01,0.7428046375710394,0.6630790370112271
0.54,0.02,0.5899194256819649,0.6640376457359499
0.54,0.03,0.4754583839480122,0.6652129083660204
0.54,0.04,0.3901461032848422,0.6665663904924622
0.54,0.05,0.32620519955018634,0.66806472924778
0.54,0.06,0.277369882977828,0.669679727403563
0.54,0.07,0.23889960375604033,0.6713884487113665
0.54,0.08,0.20759277391106962,0.6731733145022648
0.54,0.09,0.18180056565411662,0.6750222015605901
0.54,0.1,0.16144078634473347,0.676928541287474
0.55,0.01,0.7405412492066219,0.669707510798354
0.55,0.02,0.5864604846049226,0.670663102213027
0.55,0.03,0.4712928780616451,0.671842333256134
0.55,0.04,0.38564685254405534,0.6732035574509293
0.55,0.05,0.32165033820844685,0.6747105347224446
0.55,0.06,0.2729646230341817,0.6763325296513741
0.55,0.07,0.23479828224501517,0.6780444110087215
0.55,0.08,0.2039211867026691,0.6798267525873122
0.55,0.09,0.17867859045220513,0.6816659353457183
0.55,0.1,0.15900529759509055,0.6835542508807281
0.56,0.01,0.7383596422396798,0.6762005753438197
0.56,0.02,0.5830709804050823,0.6771532839485802
0.56,0.03,0.4671951521684244,0.678336372170317
0.56,0.04,0.3812207193882071,0.6797049590979322
0.56,0.05,0.31717779100141824,0.6812199177179797
0.56,0.06,0.2686521619303178,0.6828479774468542
0.56,0.07,0.2307995334788805,0.6845618279824398
0.56,0.08,0.20035981542537712,0.6863402244912707
0.56,0.09,0.17567151001425857,0.6881680941474085
0.56,0.1,0.15668617804644355,0.6900366440391922
0.57,0.01,0.7362623118270725,0.6825615641401436
0.57,0.02,0.579752733914643,0.6835115295540563
0.57,0.03,0.4631668515010327,0.6846983655919251
0.57,0.04,0.3768693180574567,0.686073943662929
0.57,0.05,0.3127889608360195,0.6875962495720417
0.57,0.06,0.26443321542945825,0.6892294904539179
0.57,0.07,0.22690264458191023,0.690944203065308
0.57,0.08,0.1969055414807147,0.6927173634528708
0.57,0.09,0.17277261775494054,0.6945324980124029
0.57,0.1,0.15447177640395723,0.6963797959565378
0.58,0.01,0.7342502196262651,0.6887939293765933
0.58,0.02,0.5765063522780796,0.689741292481496
0.58,0.03,0.45920870542104725,0.6909317657066095
0.58,0.04,0.37259361943426056,0.6923139690476899
0.58,0.05,0.3084848527768602,0.6938430107564256
0.58,0.06,0.2603083198995094,0.695480598799452
0.58,0.07,0.22310691623031317,0.6971951537166644
0.58,0.08,0.19355543048781812,0.6989619228946159
0.58,0.09,0.16997554457160305,0.7007630962726287
0.58,0.1,0.1523509212768161,0.7025879234981088
0.59,0.01,0.7323226700704529,0.694901193189691
0.59,0.02,0.5733311089600696,0.6958460918690376
0.59,0.03,0.45532041386813515,0.6970400865498009
0.59,0.04,0.368393847664843,0.6984285519609083
0.59,0.05,0.30426598566472907,0.6999637386582419
0.59,0.06,0.2562777649202374,0.7016048891332497
0.59,0.07,0.21941162347618529,0.7033183553614156
0.59,0.08,0.19030672986287328,0.7050777178075206
0.59,0.09,0.16727430310087157,0.7068639059044995
0.59,0.1,0.15031302348901165,0.7086653200237952
0.6,0.01,0.7304772325235948,0.700886891379889
0.6,0.02,0.570224862625096,0.7018294559635206
0.6,0.03,0.4515005655888265,0.7030268468187687
0.6,0.04,0.36426940146918724,0.7044212097759223
0.6,0.05,0.3001323214197376,0.7059619681097841
0.6,0.06,0.25234153674413873,0.7076059434220324
0.6,0.07,0.2158159808602207,0.7093174780044235
0.6,0.08,0.1871568644795437,0.7110685587009383
0.6,0.09,0.16466332430009545,0.7128389422859106
0.6,0.1,0.1483481655081917,0.7146162823758372
0.61,0.01,0.7287097130298165,0.7067545123258417
0.61,0.02,0.567184018287858,0.7076948608862009
0.61,0.03,0.4477465911700213,0.7088955081528171
0.61,0.04,0.3602188027319201,0.7102953979564427
0.61,0.05,0.29608321413338246,0.7118411675551938
0.61,0.06,0.24849927417964437,0.7134872734132832
0.61,0.07,0.21231911279607205,0.7151961185034578
0.61,0.08,0.18410343076338478,0.7169381811502665
0.61,0.09,0.1621374860363315,0.7186921454326723
0.61,0.1,0.14644717696629897,0.7204450331635174
0.62,0.01,0.7270141785586705,0.7125074341906549
0.62,0.02,0.5642035334448022,0.7134456678699083
0.62,0.03,0.44405475332823274,0.7146494120487142
0.62,0.04,0.3562396745057552,0.7160544462602368
0.62,0.05,0.29211738070388976,0.7176046741098746
0.62,0.06,0.24475023821547012,0.7192522540725216
0.62,0.07,0.2089200300603764,0.7209577318565076
0.62,0.08,0.18114418952145145,0.7226901743514839
0.62,0.09,0.15969213340589278,0.7244273051790445
0.62,0.1,0.1446016953760912,0.7261556418645861
0.63,0.01,0.725383035743794,0.7181488637720784
0.63,0.02,0.5612769711218655,0.7190850623521315
0.63,0.03,0.44042017626042734,0.7202917188337524
0.63,0.04,0.3523287500363088,0.7217014971852892
0.63,0.05,0.28823289436390526,0.7232556310253949
0.63,0.06,0.241093296418708,0.7249040595588271
0.63,0.07,0.2056176130465022,0.7266055651224684
0.63,0.08,0.1782770577376462,0.7283279123590022
0.63,0.09,0.1573230905388803,0.7300479890374832
0.63,0.1,0.14280421127606616,0.7317519485393505
0.64,0.01,0.7238071651158637,0.7236817804793988
0.64,0.02,0.5583966009237296,0.7246159984373358
0.64,0.03,0.4368369151502932,0.7258253522464025
0.64,0.04,0.34848191384101057,0.7272394502517864
0.64,0.05,0.2844272020047495,0.7287969312001467
0.64,0.06,0.23752692281586435,0.7304456054314551
0.64,0.07,0.20241060223868346,0.7321425977250401
0.64,0.08,0.1755000994807554,0.733854491817428
0.64,0.09,0.15502666367299325,0.7355574766116634
0.64,0.1,0.14104809717578548,0.7372374940971896
0.65,0.01,0.7222761107478758,0.729108888907969
0.65,0.02,0.555553548240064,0.7300411522254032
0.65,0.03,0.4332980661450122,0.7312529531554469
0.65,0.04,0.3446942752413591,0.7326709156911834
0.65,0.05,0.280697165708639,0.734231170354739
0.65,0.06,0.23404921361477618,0.7358795007596365
0.65,0.07,0.19929759614180084,0.7375714918704078
0.65,0.08,0.17281151597866057,0.7392726799800785
0.65,0.09,0.15279963530937976,0.7409587044230571
0.65,0.1,0.13932761982082895,0.7426154610447598
0.66,0.01,0.7207783240590336,0.7344325833077926
0.66,0.02,0.552737990760966,0.7353628873246899
0.66,0.03,0.4297959162767395,0.7365768457657603
0.66,0.04,0.34096027406397783,0.7379981809285597
0.66,0.05,0.27703912836861067,0.7395606133044618
0.66,0.06,0.23065791873772043,0.7412080136201838
0.66,0.07,0.19627705666303455,0.742894556621969
0.66,0.08,0.17020963481224982,0.7445848766219066
0.66,0.09,0.15063924930179864,0.7462542248262446
0.66,0.1,0.13763793546516837,0.7478886284650444
0.67,0.01,0.7193014592684861,0.7396549268974967
0.67,0.02,0.5499394003770024,0.740583235514435
0.67,0.03,0.4263221319003381,0.7417990192998717
0.67,0.04,0.33727381749360147,0.7432231928816572
0.67,0.05,0.27344900271207306,0.7447871763930033
0.67,0.06,0.22735048873431452,0.7464330530981081
0.67,0.07,0.19334732169061256,0.7481137288047636
0.67,0.08,0.16769289808205515,0.749793093085127
0.67,0.09,0.14854318677074418,0.7514461823234372
0.67,0.1,0.13597506802283107,0.7530593446118482
0.68,0.01,0.7178327166518059,0.744777648444248
0.68,0.02,0.5471468273939675,0.7457038949834777
0.68,0.03,0.42286798326012587,0.7469211275995734
0.68,0.04,0.3336284462851066,0.7483475585471483
0.68,0.05,0.26992238243930416,0.7499124285979443
0.68,0.06,0.22412413621060778,0.7515561703472672
0.68,0.07,0.19050662435125132,0.7532305733540342
0.68,0.08,0.1652598493013423,0.7548989511335827
0.68,0.09,0.1465095327985867,0.7565363100234203
0.68,0.1,0.1343358701847822,0.7581295199432917
0.69,0.01,0.7163592283369283,0.7498021578152242
0.69,0.02,0.5443492227790696,0.7507262478454381
0.69,0.03,0.4194246017857543,0.7519445083546964
0.69,0.04,0.33001752772009724,0.7533725656033597
0.69,0.05,0.26645467355983354,0.7549376130665161
0.69,0.06,0.2209759104669095,0.7565785805125133
0.69,0.07,0.18775311816710682,0.7582463049596301
0.69,0.08,0.16290911867974076,0.759903703531552
0.69,0.09,0.1445367339375801,0.7615259482316
0.69,0.1,0.13271796783350084,0.7631006426573096
0.7,0.01,0.7148684798793468,0.7547295813062677
0.7,0.02,0.5415357928781444,0.75565139771837
0.7,0.03,0.4159832656510437,0.7568702227442502
0.7,0.04,0.32643447183868857,0.7582992238221026
0.7,0.05,0.2630412433571612,0.7598636898998338
0.7,0.06,0.21790278357949802,0.7615012063667018
0.7,0.07,0.18508490706136882,0.7631618319081243
0.7,0.08,0.16063940638215654,0.7648082773047763
0.7,0.09,0.14262354666790572,0.7664160861960306
0.7,0.1,0.13111968836384705,0.7679738178299326
0.71,0.01,0.7133487592910527,0.7595608164778683
0.71,0.02,0.5386963797075762,0.7604802270656593
0.71,0.03,0.4125357080200186,0.7616991151695375
0.71,0.04,0.3228729665857966,0.7631283269704484
0.71,0.05,0.25967758373366023,0.7646913998768768
0.71,0.06,0.2149017456948016,0.7663247433807742
0.71,0.07,0.1825000789069739,0.7679778218808225
0.71,0.08,0.1584494632876661,0.7696133394949983
0.71,0.09,0.14076897707805558,0.7712074268838508
0.71,0.1,0.1295399738503832,0.7727498301052721
0.72,0.01,0.7117896235579931,0.7642966050009677
0.72,0.02,0.5358218585291755,0.7652134727502075
0.72,0.03,0.409074441249027,0.7664318914976634
0.72,0.04,0.31932722658940776,0.7678605336023837
0.72,0.05,0.2563594849957147,0.7694213475213191
0.72,0.06,0.21196990683818087,0.7710497446469263
0.72,0.07,0.1799967410581442,0.772694788157739
0.72,0.08,0.1563380687356542,0.7743193839027102
0.72,0.09,0.13897221220836883,0.7759004733408007
0.72,0.1,0.1279782803674746,0.7774292285582861
0.73,0.01,0.7101823709735575,0.7689376206582027
0.73,0.02,0.5329045429715146,0.7698518168748864
0.73,0.03,0.40559308912088027,0.7710692128370796
0.73,0.04,0.31579224934400857,0.7724964637321919
0.73,0.05,0.25308321543850554,0.7740541004867042
0.73,0.06,0.20910460206841464,0.7756767226323505
0.73,0.07,0.17757305607142854,0.7773131932264009
0.73,0.08,0.15430400473634592,0.7789268358520504
0.73,0.09,0.13723254371122975,0.7804956337175811
0.73,0.1,0.12643446520237858,0.7820124308783208
0.74,0.01,0.7085205058511886,0.7734845682088464
0.74,0.02,0.5299385864629178,0.7743959885240373
0.74,0.03,0.4020867179573864,0.7756118003873057
0.74,0.04,0.3122640716051822,0.777036806875539
0.74,0.05,0.2498457013748478,0.7785903007162206
0.74,0.06,0.20630349635446266,0.7802062632088281
0.74,0.07,0.17522727560748108,0.7818335652453386
0.74,0.08,0.15234602615100384,0.783436170452528
0.74,0.09,0.1355492847452254,0.7849933404779209
0.74,0.1,0.12490866418820161,0.7864998424419655
0.75,0.01,0.7068001803456676,0.7779382873619868
0.75,0.02,0.5269203672034704,0.7788468705269865
0.75,0.03,0.39855215619883466,0.7800605453841486
0.75,0.04,0.3087400178167584,0.7814824354102784
0.75,0.05,0.2466447015445877,0.7830307812742591
0.75,0.06,0.2035646851005143,0.7846391458245948
0.75,0.07,0.17295777031840345,0.7862566212201146
0.75,0.08,0.15046282641030786,0.7878480382236889
0.75,0.09,0.13392168132720628,0.7893941776822716
0.75,0.1,0.12340116194076046,0.7908919842166527
0.76,0.01,0.7050205962355315,0.7822998546811805
0.76,0.02,0.5238488423209268,0.7832056039163676
0.76,0.03,0.3949882907553686,0.784416616690112
0.76,0.04,0.30521893140413825,0.785834515702223
0.76,0.05,0.2434789691306426,0.7873766812228625
0.76,0.06,0.20088678581685174,0.7889764621392702
0.76,0.07,0.1707630533681143,0.790583389183776
0.76,0.08,0.1486529984551592,0.7921633903683899
0.76,0.09,0.1323488197521286,0.7936990086464023
0.76,0.1,0.12191225841824718,0.7951896218243947
0.77,0.01,0.7031843475802592,0.7865706749698619
0.77,0.02,0.520725855240976,0.7874736814433406
0.77,0.03,0.39139632713080147,0.7886815572331928
0.77,0.04,0.30170137876187736,0.7900946080718926
0.77,0.05,0.24034839390956705,0.7916295495164322
0.77,0.06,0.1982690160330597,0.793219724020655
0.77,0.07,0.16864179512130734,0.7948153202292149
0.77,0.08,0.14691499074831454,0.7963835945162957
0.77,0.09,0.13082953212544027,0.7979090947924264
0.77,0.1,0.12044213593935212,0.7993938866014604
0.78,0.01,0.7012976831910194,0.7907525526540086
0.78,0.02,0.5175563786556953,0.7916530204448081
0.78,0.03,0.3877799989990447,0.7928573593984568
0.78,0.04,0.2981898147735185,0.7942647455468291
0.78,0.05,0.23725411638389715,0.7957914277251591
0.78,0.06,0.19571125216929006,0.7973709506116252
0.78,0.07,0.1665928264610332,0.7989543800277475
0.78,0.08,0.14524705843466593,0.8005105305210692
0.78,0.09,0.1293623025779155,0.8020261952528885
0.78,0.1,0.11899073159389019,0.8035063782155335
0.79,0.01,0.6993706658304066,0.7948477330462141
0.79,0.02,0.5143486738011919,0.7957460046809389
0.79,0.03,0.38414571158734845,0.7969465087596491
0.79,0.04,0.2946886976996532,0.7983474805875902
0.79,0.05,0.23419860507650384,0.7998649006150161
0.79,0.06,0.1932140637540718,0.8014327233593791
0.79,0.07,0.16461512817966223,0.8030031086228705
0.79,0.08,0.143647210021459,0.8045466550280084
0.79,0.09,0.1279451773271424,0.8060526358955714
0.79,0.1,0.11755762088928833,0.8075292374861748
0.8,0.01,0.6974172030003095,0.7988589032906818
0.8,0.02,0.5111143450671947,0.799755484633056
0.8,0.03,0.3805026018847778,0.8009519853688859
0.8,0.04,0.2912045403014193,0.802345888768872
0.8,0.05,0.2311856875397419,0.803853103361209
0.8,0.06,0.19077871707193053,0.8054081976189339
0.8,0.07,0.16270780392752868,0.8069646369737201
0.8,0.08,0.1421131503152131,0.8084950231829596
0.8,0.09,0.12657568245058,0.8099913360697458
0.8,0.1,0.1161419194783369,0.8114651776633964
0.81,0.01,0.695454922094664,0.8027891434557718
0.81,0.02,0.5078682672534481,0.8036847263677659
0.81,0.03,0.3768624973666149,0.8048772123895022
0.81,0.04,0.2877458830959725,0.806263518921145
0.81,0.05,0.22822052502860543,0.8077596746573933
0.81,0.06,0.18840714209321532,0.8093010598849618
0.81,0.07,0.16087003431204294,0.8108426491376862
0.81,0.08,0.14064222080983682,0.8123592562347172
0.81,0.09,0.12525075400969882,0.8138457817219406
0.81,0.1,0.11474221093610623,0.8153174627450314
0.82,0.01,0.6935048605756086,0.8066418198857009
0.82,0.02,0.5046283610726598,0.8075373006665133
0.82,0.03,0.3732397536025522,0.808725943399199
0.82,0.04,0.2843231747057646,0.8101042807302038
0.82,0.05,0.22530952022921638,0.811588646432344
0.82,0.06,0.18610185633960583,0.813115421118613
0.82,0.07,0.15910100991256995,0.8146412803441082
0.82,0.08,0.13923133924764927,0.8161434451144233
0.82,0.09,0.12396668607101248,0.8176199348284884
0.82,0.1,0.11335650979309804,0.8190898226758948
0.83,0.01,0.6915909397061253,0.8104204158125897
0.83,0.02,0.5014151907926637,0.8113169069456235
0.83,0.03,0.3696509498057051,0.8125020824636552
0.83,0.04,0.2809485433645162,0.8138722635133776
0.83,0.05,0.2224601469273469,0.8153442635540843
0.83,0.06,0.18386583922876099,0.8168556392538194
0.83,0.07,0.15739984125315032,0.8183649437957173
0.83,0.08,0.13787694073232643,0.8198519826165581
0.83,0.09,0.12271910317301746,0.8213180715997938
0.83,0.1,0.11198227040463764,0.8227862977512531
0.84,0.01,0.6897391882260994,0.8141282986674016
0.84,0.02,0.4982513561848603,0.8150271308707063
0.84,0.03,0.36611442010188994,0.8162094353959931
0.84,0.04,0.2776354427597974,0.817571484148988
0.84,0.05,0.21968069004063664,0.8190307311098225
0.84,0.06,0.18170235038991023,0.820526068128021
0.84,0.07,0.15576544410586876,0.822018083145838
0.84,0.08,0.13657492349267641,0.823489320872912
0.84,0.09,0.12150296491004639,0.8249445459363928
0.84,0.1,0.11061645374809387,0.8264110085301611
0.85,0.01,0.687976680208026,0.817768429874039
0.85,0.02,0.4951606492592103,0.818671140842301
0.85,0.03,0.36264959703353755,0.8198513968267805
0.85,0.04,0.27439815459483297,0.8212055682857796
0.85,0.05,0.21697988405439475,0.8226518929376171
0.85,0.06,0.1796146854626707,0.8241307361175417
0.85,0.07,0.15419639896253584,0.825604853577221
0.85,0.08,0.13532060327417214,0.8270596567498844
0.85,0.09,0.12031261158009812,0.8285034805056343
0.85,0.1,0.10925566588849989,0.8299678534201179
0.86,0.01,0.6863301491792074,0.8213430315579332
0.86,0.02,0.4921669445726869,0.8222513371058285
0.86,0.03,0.3592761425901111,0.8234305862154828
0.86,0.04,0.2712511294600111,0.8247773773959354
0.86,0.05,0.21436643757145732,0.8262108534647469
0.86,0.06,0.17760586303252723,0.8276729660730696
0.86,0.07,0.15269078405764533,0.8291287426804986
0.86,0.08,0.13410868130014506,0.8305665560067895
0.86,0.09,0.11914186123017799,0.8319983959809066
0.86,0.1,0.10789638368239622,0.8334601442139759
0.87,0.01,0.684824238452143,0.8248532360164406
0.87,0.02,0.4892927902467048,0.8257689785734387
0.87,0.03,0.3560128408846643,0.8269484571942941
0.87,0.04,0.26820814690794154,0.8282886054260986
0.87,0.05,0.21184843145072166,0.8297095660298938
0.87,0.06,0.17567823654645992,0.8311549592145185
0.87,0.07,0.15124598198549877,0.8325921533235204
0.87,0.08,0.13293323186496792,0.8340125380027702
0.87,0.09,0.11798416998755357,0.8354317998682775
0.87,0.1,0.10653528525124357,0.836890200702331
0.88,0.01,0.6834793454716558,0.8282987584912748
0.88,0.02,0.48655766519988475,0.8292238270580187
0.88,0.03,0.35287622545927233,0.8304049191667845
0.88,0.04,0.2652812749940634,0.8317393832567349
0.88,0.05,0.2094325778497435,0.8331484252479869
0.88,0.06,0.17383302539442894,0.8345773799559056
0.88,0.07,0.14985846075936507,0.8359959849559176
0.88,0.08,0.13178771687054477,0.837398656926854
0.88,0.09,0.11683286927248929,0.8388047704899181
0.88,0.1,0.10516970493097261,0.8402589395715155
0.89,0.01,0.6823090158794506,0.8316776523447261
0.89,0.02,0.4839758665092225,0.8326138670884292
0.89,0.03,0.3498789131321385,0.8337980284707841
0.89,0.04,0.2624796089631994,0.8351279474864443
0.89,0.05,0.20712332742391965,0.8365259192114424
0.89,0.06,0.17206975975955657,0.8379389967945089
0.89,0.07,0.1485235310712008,0.8393392678911796
0.89,0.08,0.13066503601346569,0.8407241335617529
0.89,0.09,0.1156814953661663,0.8421165896557342
0.89,0.1,0.10379823472694198,0.8435655107104368
0.9,0.01,0.6813168409177299,0.8349862288240674
0.9,0.02,0.4815539892852533,0.8359351824654085
0.9,0.03,0.34702761530171783,0.8371238293136573
0.9,0.04,0.2598077683043951,0.8384504528695119
0.9,0.05,0.204921811988402,0.839838420045328
0.9,0.06,0.17038563440773516,0.8412364570470062
0.9,0.07,0.14723508257092846,0.842618927677495
0.9,0.08,0.12955762290564535,0.8439861140906716
0.9,0.09,0.11452422885043717,0.8453645000077076
0.9,0.1,0.10242149686303975,0.8468070564319022
0.91,0.01,0.6804928097322548,0.8382192519268189
0.91,0.02,0.4792879599507572,0.8391820989491693
0.91,0.03,0.34432079667634324,0.8403764528205956
0.91,0.04,0.25726413099991563,0.8417010357821256
0.91,0.05,0.20282461007650937,0.8430802193086778
0.91,0.06,0.16877476726463583,0.8444643011037728
0.91,0.07,0.1459853032038657,0.8458297844872108
0.91,0.08,0.1284575991212617,0.8471796602064957
0.91,0.09,0.113356463686155,0.84854369068309
0.91,0.1,0.1010431147329794,0.8499786967272657
0.92,0.01,0.6798090661541348,0.8413705532920689
0.92,0.02,0.4771595823965029,0.8423477367712054
0.92,0.03,0.34174595056656043,0.8435486167518208
0.92,0.04,0.25483878351676625,0.8448722702062413
0.92,0.05,0.20082232315218362,0.8462439487359633
0.92,0.06,0.1672273594700667,0.8476153557982856
0.92,0.07,0.14476438701176023,0.8489649262962361
0.92,0.08,0.12735700008962822,0.8502981085465707
0.92,0.09,0.11217552813724552,0.8516476486521641
0.92,0.1,0.09967091254767667,0.8530738772991414
0.93,0.01,0.6792150175693817,0.8444342534106285
0.93,0.02,0.47513255512903496,0.8454251579317317
0.93,0.03,0.33927645911383963,0.8466327095926717
0.93,0.04,0.25251116491237124,0.8479561987778256
0.93,0.05,0.19889795058677492,0.8493215677992397
0.93,0.06,0.16572875455481637,0.8506816873776474
0.93,0.07,0.14356023734749698,0.8520166354300786
0.93,0.08,0.12624808884467284,0.853333978198822
0.93,0.09,0.11098158238260596,0.8546690537232168
0.93,0.1,0.09831837713989017,0.8560852576980723
0.94,0.01,0.6786317415956867,0.8474068248344396
0.94,0.02,0.47314791627011377,0.8484093425065738
0.94,0.03,0.3368680061613262,0.8496226918891127
0.94,0.04,0.2502473833961406,0.8509461704982643
0.94,0.05,0.19702505210612373,0.8523061485130826
0.94,0.06,0.16425839555574867,0.8536563434041001
0.94,0.07,0.14235817417161825,0.8549780968122208
0.94,0.08,0.1251237759296194,0.856280653703226
0.94,0.09,0.10977872053009861,0.8576014438121605
0.94,0.1,0.09700641882498104,0.8590063654078678
0.95,0.01,0.6779456344802887,0.8502902915111464
0.95,0.02,0.4711188720716885,0.851300286527635
0.95,0.03,0.3344545099559176,0.8525171059170192
0.95,0.04,0.247997183732746,0.8538397748354102
0.95,0.05,0.1951656870774744,0.8551947459254053
0.95,0.06,0.162788680164754,0.8565361708635523
0.95,0.07,0.1411406560227036,0.8578461740878426
0.95,0.08,0.12397816628895754,0.8591351287251315
0.95,0.09,0.1085763078521407,0.8604419347397995
0.95,0.1,0.0957654718958068,0.8618342993229534
0.96,0.01,0.677001243355858,0.8530969271893584
0.96,0.02,0.46892496353271357,0.8541075826859016
0.96,0.03,0.3319435423987446,0.8553235533510021
0.96,0.04,0.24569054413057104,0.8566432303833439
0.96,0.05,0.1932681208880379,0.8579927110864277
0.96,0.06,0.1612837155127775,0.8593260659703391
0.96,0.07,0.1398870293459325,0.8606256079452409
0.96,0.08,0.12280725668091265,0.8619021636292986
0.96,0.09,0.1073905873869947,0.8631953467907353
0.96,0.1,0.09463797925674527,0.8645738339395338
0.97,0.01,0.6755932228644954,0.8558558963028305
0.97,0.02,0.4664055247319041,0.8568569254544401
0.97,0.03,0.3292112013129511,0.8580650808236671
0.97,0.04,0.24323388159429243,0.8593776663805274
0.97,0.05,0.19126428968296325,0.860719883300351
0.97,0.06,0.1596979758746741,0.8620450910987815
0.97,0.07,0.13857332021588747,0.8633350707638557
0.97,0.08,0.1216098101212404,0.8646002898998292
0.97,0.09,0.10624659363451001,0.865880169894797
0.97,0.1,0.09368130992189919,0.8672433551433189
0.98,0.01,0.6734573550696362,0.8586223744089126
0.98,0.02,0.46335238562730896,0.8595990757595929
0.98,0.03,0.3260964019903034,0.860789006666994
0.98,0.04,0.240505845280218,0.8620878286587187
0.98,0.05,0.18906701594323322,0.8634191916216766
0.98,0.06,0.15797486844190217,0.8647349873018472
0.98,0.07,0.13717208601062822,0.8660156046753288
0.98,0.08,0.12038843707292045,0.8672701872162522
0.98,0.09,0.10518041496610323,0.8685368920675275
0.98,0.1,0.09297116260067498,0.8698831511464563
0.99,0.01,0.6702605701350833,0.8614897936968079
0.99,0.02,0.45950177134488995,0.8624219286405607
0.99,0.03,0.3223945542933646,0.8635788303287087
0.99,0.04,0.23735267806035637,0.8648538496712662
0.99,0.05,0.18656696878382292,0.8661683035371824
0.99,0.06,0.15604521443581262,0.8674717187584976
0.99,0.07,0.13565234740418902,0.8687420778785965
0.99,0.08,0.11915091655327643,0.8699860666501879
0.99,0.09,0.10424185043922563,0.8712393233065144
0.99,0.1,0.09260551337336011,0.8725666896238694
1.0,0.01,0.6655899038901546,0.8646059841263879
1.0,0.02,0.4545253493777412,0.8654664522499219
1.0,0.03,0.3178505917335272,0.8665699907232524
1.0,0.04,0.23358312740435877,0.8678068469161134
1.0,0.05,0.18362936446364558,0.8690950832957641
1.0,0.06,0.1538256551286898,0.8703808098942888
1.0,0.07,0.1339796240451099,0.8716384183711513
1.0,0.08,0.11791179405825034,0.872870817665745
1.0,0.09,0.10349751119292279,0.8741096712683601
1.0,0.1,0.09270917058363494,0.8754156361149684
