adhesivity,particle_size,time_throughput_100,avg_retained_particles_throughput_100,product,n
0.35,0.03,123.40567299400092,0.48370265440043725,1.3297158541633343,0.21
0.4,0.03,126.34872801760277,0.43817693442539535,1.210540701689169,0.21
0.45,0.03,129.22301912913335,0.39694736804106606,1.1018292625435266,0.21
0.5,0.03,132.04702583639434,0.3596048581686856,1.0027174232178295,0.21
0.55,0.03,134.84056324548388,0.3257884815333804,0.9124268202986668,0.21
0.6,0.03,137.62755383576763,0.29516454637353845,0.8302183404148425,0.21
0.65,0.03,140.43784228825277,0.267431865332376,0.7554136440800948,0.21
0.7,0.03,143.30306223768272,0.24231824709791658,0.6873845517457235,0.21
0.75,0.03,146.2593245713499,0.21957646561573918,0.6255495824996129,0.21
0.8,0.03,149.35325089953523,0.19898230655315052,0.5693765067736586,0.21
0.85,0.03,152.64316960517567,0.18033304971588618,0.518379210850449,0.21
0.9,0.03,156.19688181152375,0.1634449607828452,0.4721094904577707,0.21
0.95,0.03,160.12372869871655,0.14815214968731327,0.4301735003444355,0.21
1.0,0.03,164.5493881797441,0.13430402544799777,0.3922033030791615,0.21
0.3,0.04,129.2835701519472,0.5350291798894725,1.4852568680081655,0.21
0.35,0.04,134.0885122685114,0.484792160582508,1.3561502818228575,0.21
0.4,0.04,138.92638661325452,0.4392732997483364,1.2379970273608047,0.21
0.45,0.04,143.84055166935403,0.3980351818438042,1.129995052336158,0.21
0.5,0.04,148.89848070655287,0.3606796558148133,1.031403504029399,0.21
0.55,0.04,154.18183057317125,0.32684461802600284,0.9415173111997166,0.21
0.6,0.04,159.80580805496717,0.29620107593400213,0.8596884049419067,0.21
0.65,0.04,165.92859470599944,0.2684504090941925,0.7853215760379343,0.21
0.7,0.04,172.7861860533086,0.2433224713757092,0.7178919984013701,0.21
0.75,0.04,180.74288186520616,0.2205727644727969,0.6569536635536977,0.21
0.8,0.04,190.41012113504462,0.1999810639326305,0.6021764689503757,0.21
0.85,0.04,202.9474937335996,0.18135065284085755,0.5534389219960651,0.21
0.9,0.04,221.12495341384476,0.1645121515881521,0.5111777132030946,0.21
0.3,0.05,139.71317569644754,0.5361059308447492,1.5126918195165537,0.21
0.35,0.05,147.00538953725723,0.4858978470689763,1.3857502282504301,0.21
0.4,0.05,154.67516079813626,0.44039363731548925,1.2694609813716355,0.21
0.45,0.05,162.9132385268621,0.3991620828738159,1.1632153359520918,0.21
0.5,0.05,171.979178887524,0.3618100024603878,1.0664254526709882,0.21
0.55,0.05,182.30928514688048,0.32798104443916287,0.9786301466256009,0.21
0.6,0.05,194.63859944979535,0.29735266473442584,0.8995181250452579,0.21
0.65,0.05,210.39459488008504,0.2696365322726499,0.829117333566597,0.21
0.7,0.05,232.89677200586192,0.2445822126251732,0.7682971073598239,0.21
0.3,0.06,152.12737691254063,0.5371968844057664,1.543110528308838,0.21
0.35,0.06,162.99942212798948,0.48702645442076115,1.4194223051652493,0.21
0.4,0.06,175.16498396218574,0.44155077196115133,1.3064854577736462,0.21
0.45,0.06,189.30368132818765,0.40034734407518896,1.2040384451626196,0.21
0.5,0.06,206.72536478044054,0.36303567380928786,1.1121977041949476,0.21
0.55,0.06,230.24327060383436,0.32927777092088667,1.0318621248826862,0.21
0.3,0.07,167.18530416622644,0.5383020616143469,1.5772394968266563,0.21
0.35,0.07,183.48283457627574,0.48818365506683875,1.4586069455123083,0.21
0.4,0.07,203.36818630383775,0.44276204724281,1.3517918387378123,0.21
0.45,0.07,229.78223804064004,0.4016363742804471,1.2580835779776613,0.21
0.5,0.07,270.92683097510445,0.3644732775789975,1.1818561401351666,0.21
0.3,0.08,185.920155012693,0.5394271334409939,1.6161860251106928,0.21
0.35,0.08,210.98958667849678,0.48938452871794524,1.5057228811378598,0.21
0.4,0.08,246.11680183837638,0.4440686844721487,1.4112040469624587,0.21
0.3,0.09,210.06044411136457,0.5405810185401306,1.661701802189741,0.21
0.35,0.09,250.8528129867108,0.49065738564290956,1.5655117274075327,0.21
0.3,0.1,242.77848429006087,0.5417788005154083,1.716785942204347,0.21
0.3,0.03,120.3802720865776,0.5339687378352925,1.53192675708036,0.22
0.35,0.03,123.40567299400092,0.48370265440043725,1.3953147914228288,0.22
0.4,0.03,126.34872801760277,0.43817693442539535,1.270559784256289,0.22
0.45,0.03,129.22301912913335,0.39694736804106606,1.1567185520645593,0.22
0.5,0.03,132.04702583639434,0.3596048581686856,1.0528969012912202,0.22
0.55,0.03,134.84056324548388,0.3257884815333804,0.9582884378285379,0.22
0.6,0.03,137.62755383576763,0.29516454637353845,0.8721262874241389,0.22
0.65,0.03,140.43784228825277,0.267431865332376,0.7937060051178609,0.22
0.7,0.03,143.30306223768272,0.24231824709791658,0.7223743593321079,0.22
0.75,0.03,146.2593245713499,0.21957646561573918,0.657526066260142,0.22
0.8,0.03,149.35325089953523,0.19898230655315052,0.5986068612347356,0.22
0.85,0.03,152.64316960517567,0.18033304971588618,0.545110251990924,0.22
0.9,0.03,156.19688181152375,0.1634449607828452,0.4965688292290857,0.22
0.95,0.03,160.12372869871655,0.14815214968731327,0.452572551316273,0.22
1.0,0.03,164.5493881797441,0.13430402544799777,0.4127377664464704,0.22
0.3,0.04,129.2835701519472,0.5350291798894725,1.559254487625015,0.22
0.35,0.04,134.0885122685114,0.484792160582508,1.4242352626693362,0.22
0.4,0.04,138.92638661325452,0.4392732997483364,1.300611079397471,0.22
0.45,0.04,143.84055166935403,0.3980351818438042,1.187559437506633,0.22
0.5,0.04,148.89848070655287,0.3606796558148133,1.0843200920996623,0.22
0.55,0.04,154.18183057317125,0.32684461802600284,0.9901674408475222,0.22
0.6,0.04,159.80580805496717,0.29620107593400213,0.904434238645076,0.22
0.65,0.04,165.92859470599944,0.2684504090941925,0.82650739148488,0.22
0.7,0.04,172.7861860533086,0.2433224713757092,0.7558475381998089,0.22
0.75,0.04,180.74288186520616,0.2205727644727969,0.691998815197245,0.22
0.8,0.04,190.41012113504462,0.1999810639326305,0.6346301212272193,0.22
0.85,0.04,202.9474937335996,0.18135065284085755,0.5836379665475113,0.22
0.9,0.04,221.12495341384476,0.1645121515881521,0.5395333420289516,0.22
0.3,0.05,139.71317569644754,0.5361059308447492,1.5892888332075505,0.22
0.35,0.05,147.00538953725723,0.4858978470689763,1.4566603244808114,0.22
0.4,0.05,154.67516079813626,0.44039363731548925,1.3350992825927432,0.22
0.45,0.05,162.9132385268621,0.3991620828738159,1.2239951109855876,0.22
0.5,0.05,171.979178887524,0.3618100024603878,1.1227556795832225,0.22
0.55,0.05,182.30928514688048,0.32798104443916287,1.0309240659060168,0.22
0.6,0.05,194.63859944979535,0.29735266473442584,0.9482049286443486,0.22
0.65,0.05,210.39459488008504,0.2696365322726499,0.8746742482232726,0.22
0.7,0.05,232.89677200586192,0.2445822126251732,0.8113361609705915,0.22
0.3,0.06,152.12737691254063,0.5371968844057664,1.6226285315332896,0.22
0.35,0.06,162.99942212798948,0.48702645442076115,1.4935971842655662,0.22
0.4,0.06,175.16498396218574,0.44155077196115133,1.3757485158929272,0.22
0.45,0.06,189.30368132818765,0.40034734407518896,1.268854852332607,0.22
0.5,0.06,206.72536478044054,0.36303567380928786,1.1731024233453027,0.22
0.55,0.06,230.24327060383436,0.32927777092088667,1.0895409085448235,0.22
0.3,0.07,167.18530416622644,0.5383020616143469,1.6600823226699657,0.22
0.35,0.07,183.48283457627574,0.48818365506683875,1.5366474218323958,0.22
0.4,0.07,203.36818630383775,0.44276204724281,1.4255834677269785,0.22
0.45,0.07,229.78223804064004,0.4016363742804471,1.328381008569711,0.22
0.5,0.07,270.92683097510445,0.3644732775789975,1.2499514250554584,0.22
0.3,0.08,185.920155012693,0.5394271334409939,1.7028822235984264,0.22
0.35,0.08,210.98958667849678,0.48938452871794524,1.5885016133608316,0.22
0.4,0.08,246.11680183837638,0.4440686844721487,1.4910809642494627,0.22
0.3,0.09,210.06044411136457,0.5405810185401306,1.7529782743557387,0.22
0.35,0.09,250.8528129867108,0.49065738564290956,1.6544380702152148,0.22
0.3,0.1,242.77848429006087,0.5417788005154083,1.8137116825353434,0.22
0.3,0.03,120.3802720865776,0.5339687378352925,1.60710241960632,0.23
0.35,0.03,123.40567299400092,0.48370265440043725,1.4641499242620795,0.23
0.4,0.03,126.34872801760277,0.43817693442539535,1.3335546364668194,0.23
0.45,0.03,129.22301912913335,0.39694736804106606,1.2143422344779797,0.23
0.5,0.03,132.04702583639434,0.3596048581686856,1.1055875355103146,0.23
0.55,0.03,134.84056324548388,0.3257884815333804,1.0064552133345497,0.23
0.6,0.03,137.62755383576763,0.29516454637353845,0.9161496731524308,0.23
0.65,0.03,140.43784228825277,0.267431865332376,0.8339394284138182,0.23
0.7,0.03,143.30306223768272,0.24231824709791658,0.7591452465657188,0.23
0.75,0.03,146.2593245713499,0.21957646561573918,0.6911371055256105,0.23
0.8,0.03,149.35325089953523,0.19898230655315052,0.6293378284041973,0.23
0.85,0.03,152.64316960517567,0.18033304971588618,0.5732197214045572,0.23
0.9,0.03,156.19688181152375,0.1634449607828452,0.5222953724629712,0.23
0.95,0.03,160.12372869871655,0.14815214968731327,0.47613791654046966,0.23
1.0,0.03,164.5493881797441,0.13430402544799777,0.434347346169182,0.23
0.3,0.04,129.2835701519472,0.5350291798894725,1.6369387743948014,0.23
0.35,0.04,134.0885122685114,0.484792160582508,1.4957384226652781,0.23
0.4,0.04,138.92638661325452,0.4392732997483364,1.3663919560918738,0.23
0.45,0.04,143.84055166935403,0.3980351818438042,1.2480562766141445,0.23
0.5,0.04,148.89848070655287,0.3606796558148133,1.139951587848694,0.23
0.55,0.04,154.18183057317125,0.32684461802600284,1.04133142243049,0.23
0.6,0.04,159.80580805496717,0.29620107593400213,0.9515090436619005,0.23
0.65,0.04,165.92859470599944,0.2684504090941925,0.8698531773767838,0.23
0.7,0.04,172.7861860533086,0.2433224713757092,0.7958098185728729,0.23
0.75,0.04,180.74288186520616,0.2205727644727969,0.7289134482393369,0.23
0.8,0.04,190.41012113504462,0.1999810639326305,0.6688328281423852,0.23
0.85,0.04,202.9474937335996,0.18135065284085755,0.615484857420519,0.23
0.9,0.04,221.12495341384476,0.1645121515881521,0.5694618909280874,0.23
0.3,0.05,139.71317569644754,0.5361059308447492,1.6697644310428408,0.23
0.35,0.05,147.00538953725723,0.4858978470689763,1.531198954659731,0.23
0.4,0.05,154.67516079813626,0.44039363731548925,1.4041314546380947,0.23
0.45,0.05,162.9132385268621,0.3991620828738159,1.2879507219446804,0.23
0.5,0.05,171.979178887524,0.3618100024603878,1.1820613554178696,0.23
0.55,0.05,182.30928514688048,0.32798104443916287,1.0860123544413915,0.23
0.6,0.05,194.63859944979535,0.29735266473442584,0.9995269263309149,0.23
0.65,0.05,210.39459488008504,0.2696365322726499,0.9227343459506817,0.23
0.7,0.05,232.89677200586192,0.2445822126251732,0.8567862091275652,0.23
0.3,0.06,152.12737691254063,0.5371968844057664,1.7062441756725069,0.23
0.35,0.06,162.99942212798948,0.48702645442076115,1.5716482266962224,0.23
0.4,0.06,175.16498396218574,0.44155077196115133,1.4486835408079275,0.23
0.45,0.06,189.30368132818765,0.40034734407518896,1.3371604891491269,0.23
0.5,0.06,206.72536478044054,0.36303567380928786,1.237342327239155,0.23
0.55,0.06,230.24327060383436,0.32927777092088667,1.1504438071391008,0.23
0.3,0.07,167.18530416622644,0.5383020616143469,1.7472763797673194,0.23
0.35,0.07,183.48283457627574,0.48818365506683875,1.618863331406112,0.23
0.4,0.07,203.36818630383775,0.44276204724281,1.5034032350380617,0.23
0.45,0.07,229.78223804064004,0.4016363742804471,1.4026064204456337,0.23
0.5,0.07,270.92683097510445,0.3644732775789975,1.3219701721222052,0.23
0.3,0.08,185.920155012693,0.5394271334409939,1.7942290196754502,0.23
0.35,0.08,210.98958667849678,0.48938452871794524,1.67583119527486,0.23
0.4,0.08,246.11680183837638,0.4440686844721487,1.5754790717420986,0.23
0.3,0.09,210.06044411136457,0.5405810185401306,1.8492685187642002,0.23
0.35,0.09,250.8528129867108,0.49065738564290956,1.7484157290282036,0.23
0.3,0.1,242.77848429006087,0.5417788005154083,1.9161096246754068,0.23
0.3,0.03,120.3802720865776,0.5339687378352925,1.6859671489953636,0.24
0.35,0.03,123.40567299400092,0.48370265440043725,1.5363809040758791,0.24
0.4,0.03,126.34872801760277,0.43817693442539535,1.3996727981462933,0.24
0.45,0.03,129.22301912913335,0.39694736804106606,1.274836527697249,0.24
0.5,0.03,132.04702583639434,0.3596048581686856,1.1609149928894027,0.24
0.55,0.03,134.84056324548388,0.3257884815333804,1.057043011750849,0.24
0.6,0.03,137.62755383576763,0.29516454637353845,0.9623952811883498,0.24
0.65,0.03,140.43784228825277,0.267431865332376,0.8762123075532163,0.24
0.7,0.03,143.30306223768272,0.24231824709791658,0.7977878754115278,0.24
0.75,0.03,146.2593245713499,0.21957646561573918,0.7264662545641719,0.24
0.8,0.03,149.35325089953523,0.19898230655315052,0.6616464459554514,0.24
0.85,0.03,152.64316960517567,0.18033304971588618,0.6027786999181023,0.24
0.9,0.03,156.19688181152375,0.1634449607828452,0.5493547722673998,0.24
0.95,0.03,160.12372869871655,0.14815214968731327,0.5009303257745928,0.24
1.0,0.03,164.5493881797441,0.13430402544799777,0.45708833177173996,0.24
0.3,0.04,129.2835701519472,0.5350291798894725,1.7184934033433827,0.24
0.35,0.04,134.0885122685114,0.484792160582508,1.5708313701235967,0.24
0.4,0.04,138.92638661325452,0.4392732997483364,1.4354998256185136,0.24
0.45,0.04,143.84055166935403,0.3980351818438042,1.3116349551870423,0.24
0.5,0.04,148.89848070655287,0.3606796558148133,1.1984372807502304,0.24
0.55,0.04,154.18183057317125,0.32684461802600284,1.0951391518316869,0.24
0.6,0.04,159.80580805496717,0.29620107593400213,1.0010340403816527,0.24
0.65,0.04,165.92859470599944,0.2684504090941925,0.9154722123332981,0.24
0.7,0.04,172.7861860533086,0.2433224713757092,0.8378849375435448,0.24
0.75,0.04,180.74288186520616,0.2205727644727969,0.7677972900469723,0.24
0.8,0.04,190.41012113504462,0.1999810639326305,0.704878853111952,0.24
0.85,0.04,202.9474937335996,0.18135065284085755,0.6490695112843013,0.24
0.9,0.04,221.12495341384476,0.1645121515881521,0.6010506116265034,0.24
0.3,0.05,139.71317569644754,0.5361059308447492,1.7543150099084048,0.24
0.35,0.05,147.00538953725723,0.4858978470689763,1.6095517941608755,0.24
0.4,0.05,154.67516079813626,0.44039363731548925,1.4767329797940585,0.24
0.45,0.05,162.9132385268621,0.3991620828738159,1.355248111099159,0.24
0.5,0.05,171.979178887524,0.3618100024603878,1.2444996479474595,0.24
0.55,0.05,182.30928514688048,0.32798104443916287,1.1440443316868456,0.24
0.6,0.05,194.63859944979535,0.29735266473442584,1.05362674911306,0.24
0.65,0.05,210.39459488008504,0.2696365322726499,0.9734351673512295,0.24
0.7,0.05,232.89677200586192,0.2445822126251732,0.9047823127629486,0.24
0.3,0.06,152.12737691254063,0.5371968844057664,1.7941686161929942,0.24
0.35,0.06,162.99942212798948,0.48702645442076115,1.6537779894730922,0.24
0.4,0.06,175.16498396218574,0.44155077196115133,1.5254852010838964,0.24
0.45,0.06,189.30368132818765,0.40034734407518896,1.4091431895890647,0.24
0.5,0.06,206.72536478044054,0.36303567380928786,1.3051000529106855,0.24
0.55,0.06,230.24327060383436,0.32927777092088667,1.2147510414752443,0.24
0.3,0.07,167.18530416622644,0.5383020616143469,1.8390502119091225,0.24
0.35,0.07,183.48283457627574,0.48818365506683875,1.7054780742391669,0.24
0.4,0.07,203.36818630383775,0.44276204724281,1.5854710287337432,0.24
0.45,0.07,229.78223804064004,0.4016363742804471,1.4809792958373755,0.24
0.5,0.07,270.92683097510445,0.3644732775789975,1.3981384403824124,0.24
0.3,0.08,185.920155012693,0.5394271334409939,1.890475882849249,0.24
0.35,0.08,210.98958667849678,0.48938452871794524,1.7679618147283733,0.24
0.4,0.08,246.11680183837638,0.4440686844721487,1.6646542776748072,0.24
0.3,0.09,210.06044411136457,0.5405810185401306,1.9508479394869815,0.24
0.35,0.09,250.8528129867108,0.49065738564290956,1.8477316356214926,0.24
0.3,0.1,242.77848429006087,0.5417788005154083,2.0242887164080354,0.24
0.3,0.03,120.3802720865776,0.5339687378352925,1.768701977430821,0.25
0.35,0.03,123.40567299400092,0.48370265440043725,1.6121752583490885,0.25
0.4,0.03,126.34872801760277,0.43817693442539535,1.4690691242026352,0.25
0.45,0.03,129.22301912913335,0.39694736804106606,1.3383444355370064,0.25
0.5,0.03,132.04702583639434,0.3596048581686856,1.2190112292585888,0.25
0.55,0.03,134.84056324548388,0.3257884815333804,1.110173521769912,0.25
0.6,0.03,137.62755383576763,0.29516454637353845,1.0109752853663894,0.25
0.65,0.03,140.43784228825277,0.267431865332376,0.9206280237498969,0.25
0.7,0.03,143.30306223768272,0.24231824709791658,0.8383975227835941,0.25
0.75,0.03,146.2593245713499,0.21957646561573918,0.7636013387230011,0.25
0.8,0.03,149.35325089953523,0.19898230655315052,0.6956137064818466,0.25
0.85,0.03,152.64316960517567,0.18033304971588618,0.6338619337531901,0.25
0.9,0.03,156.19688181152375,0.1634449607828452,0.5778160820951226,0.25
0.95,0.03,160.12372869871655,0.14815214968731327,0.5270136709629417,0.25
1.0,0.03,164.5493881797441,0.13430402544799777,0.4810199599112834,0.25
0.3,0.04,129.2835701519472,0.5350291798894725,1.8041112004488795,0.25
0.35,0.04,134.0885122685114,0.484792160582508,1.649694328883711,0.25
0.4,0.04,138.92638661325452,0.4392732997483364,1.5081029569616615,0.25
0.45,0.04,143.84055166935403,0.3980351818438042,1.3784524687746902,0.25
0.5,0.04,148.89848070655287,0.3606796558148133,1.259923606582704,0.25
0.55,0.04,154.18183057317125,0.32684461802600284,1.151727236920754,0.25
0.6,0.04,159.80580805496717,0.29620107593400213,1.0531367585812264,0.25
0.65,0.04,165.92859470599944,0.2684504090941925,0.963483715817248,0.25
0.7,0.04,172.7861860533086,0.2433224713757092,0.8821846026244554,0.25
0.75,0.04,180.74288186520616,0.2205727644727969,0.8087553879372378,0.25
0.8,0.04,190.41012113504462,0.1999810639326305,0.7428675397772901,0.25
0.85,0.04,202.9474937335996,0.18135065284085755,0.684486751216695,0.25
0.9,0.04,221.12495341384476,0.1645121515881521,0.634391595806039,0.25
0.3,0.05,139.71317569644754,0.5361059308447492,1.8431469114884775,0.25
0.35,0.05,147.00538953725723,0.4858978470689763,1.6919140195352338,0.25
0.4,0.05,154.67516079813626,0.44039363731548925,1.5530884137721355,0.25
0.45,0.05,162.9132385268621,0.3991620828738159,1.4260618914554466,0.25
0.5,0.05,171.979178887524,0.3618100024603878,1.310236026787157,0.25
0.55,0.05,182.30928514688048,0.32798104443916287,1.2051772961073024,0.25
0.6,0.05,194.63859944979535,0.29735266473442584,1.1106547479632611,0.25
0.65,0.05,210.39459488008504,0.2696365322726499,1.0269218103720206,0.25
0.7,0.05,232.89677200586192,0.2445822126251732,0.9554670987553046,0.25
0.3,0.06,152.12737691254063,0.5371968844057664,1.8866238896101235,0.25
0.35,0.06,162.99942212798948,0.48702645442076115,1.7401996146522536,0.25
0.4,0.06,175.16498396218574,0.44155077196115133,1.6063584856000743,0.25
0.45,0.06,189.30368132818765,0.40034734407518896,1.4850008992030497,0.25
0.5,0.06,206.72536478044054,0.36303567380928786,1.3765682387249827,0.25
0.55,0.06,230.24327060383436,0.32927777092088667,1.2826529063029435,0.25
0.3,0.07,167.18530416622644,0.5383020616143469,1.9356443669051238,0.25
0.35,0.07,183.48283457627574,0.48818365506683875,1.7967270030041005,0.25
0.4,0.07,203.36818630383775,0.44276204724281,1.6720187401288875,0.25
0.45,0.07,229.78223804064004,0.4016363742804471,1.5637313808973705,0.25
0.5,0.07,270.92683097510445,0.3644732775789975,1.4786953137806962,0.25
0.3,0.08,185.920155012693,0.5394271334409939,1.9918856647860443,0.25
0.35,0.08,210.98958667849678,0.48938452871794524,1.8651574139154192,0.25
0.4,0.08,246.11680183837638,0.4440686844721487,1.7588769751900908,0.25
0.3,0.09,210.06044411136457,0.5405810185401306,2.0580070684077225,0.25
0.35,0.09,250.8528129867108,0.49065738564290956,1.9526890204620229,0.25
0.3,0.1,242.77848429006087,0.5417788005154083,2.138575347989841,0.25
0.3,0.03,120.3802720865776,0.5339687378352925,1.855496820819905,0.26
0.35,0.03,123.40567299400092,0.48370265440043725,1.6917087792081702,0.26
0.4,0.03,126.34872801760277,0.43817693442539535,1.5419061473108142,0.26
0.45,0.03,129.22301912913335,0.39694736804106606,1.4050160857629888,0.26
0.5,0.03,132.04702583639434,0.3596048581686856,1.2800148039780737,0.26
0.55,0.03,134.84056324548388,0.3257884815333804,1.1659745485640782,0.26
0.6,0.03,137.62755383576763,0.29516454637353845,1.06200752185694,0.26
0.65,0.03,140.43784228825277,0.267431865332376,0.9672951986721152,0.26
0.7,0.03,143.30306223768272,0.24231824709791658,0.8810743154589568,0.26
0.75,0.03,146.2593245713499,0.21957646561573918,0.8026346727548552,0.26
0.8,0.03,149.35325089953523,0.19898230655315052,0.7313247605322921,0.26
0.85,0.03,152.64316960517567,0.18033304971588618,0.6665480235381946,0.26
0.9,0.03,156.19688181152375,0.1634449607828452,0.6077519329626296,0.26
0.95,0.03,160.12372869871655,0.14815214968731327,0.5544551708909994,0.26
1.0,0.03,164.5493881797441,0.13430402544799777,0.5062045686797337,0.26
0.3,0.04,129.2835701519472,0.5350291798894725,1.8939945985551925,0.26
0.35,0.04,134.0885122685114,0.484792160582508,1.732516570850596,0.26
0.4,0.04,138.92638661325452,0.4392732997483364,1.5843781296292025,0.26
0.45,0.04,143.84055166935403,0.3980351818438042,1.4486738106183472,0.26
0.5,0.04,148.89848070655287,0.3606796558148133,1.324564514073394,0.26
0.55,0.04,154.18183057317125,0.32684461802600284,1.2112393443760125,0.26
0.6,0.04,159.80580805496717,0.29620107593400213,1.107951365821805,0.26
0.65,0.04,165.92859470599944,0.2684504090941925,1.014013159699317,0.26
0.7,0.04,172.7861860533086,0.2433224713757092,0.9288264273962114,0.26
0.75,0.04,180.74288186520616,0.2205727644727969,0.8518983929697074,0.26
0.8,0.04,190.41012113504462,0.1999810639326305,0.7829035857983331,0.26
0.85,0.04,202.9474937335996,0.18135065284085755,0.7218365744281072,0.26
0.9,0.04,221.12495341384476,0.1645121515881521,0.6695820435824119,0.26
0.3,0.05,139.71317569644754,0.5361059308447492,1.9364769258326562,0.26
0.35,0.05,147.00538953725723,0.4858978470689763,1.7784907946949582,0.26
0.4,0.05,154.67516079813626,0.44039363731548925,1.6333918548562727,0.26
0.45,0.05,162.9132385268621,0.3991620828738159,1.5005757998158096,0.26
0.5,0.05,171.979178887524,0.3618100024603878,1.3794447019108131,0.26
0.55,0.05,182.30928514688048,0.32798104443916287,1.2695769515425404,0.26
0.6,0.05,194.63859944979535,0.29735266473442584,1.1707694116647447,0.26
0.65,0.05,210.39459488008504,0.2696365322726499,1.0833473455528493,0.26
0.7,0.05,232.89677200586192,0.2445822126251732,1.0089911837645102,0.26
0.3,0.06,152.12737691254063,0.5371968844057664,1.983843474199284,0.26
0.35,0.06,162.99942212798948,0.48702645442076115,1.8311373824733828,0.26
0.4,0.06,175.16498396218574,0.44155077196115133,1.6915192506790184,0.26
0.45,0.06,189.30368132818765,0.40034734407518896,1.5649422194468088,0.26
0.5,0.06,206.72536478044054,0.36303567380928786,1.4519500720578704,0.26
0.55,0.06,230.24327060383436,0.32927777092088667,1.3543503334225506,0.26
0.3,0.07,167.18530416622644,0.5383020616143469,2.037312027082751,0.26
0.35,0.07,183.48283457627574,0.48818365506683875,1.8928580625489695,0.26
0.4,0.07,203.36818630383775,0.44276204724281,1.763290919024217,0.26
0.45,0.07,229.78223804064004,0.4016363742804471,1.6511073709646975,0.26
0.5,0.07,270.92683097510445,0.3644732775789975,1.5638936516178892,0.26
0.3,0.08,185.920155012693,0.5394271334409939,2.098735317162747,0.26
0.35,0.08,210.98958667849678,0.48938452871794524,1.9676964455355803,0.26
0.4,0.08,246.11680183837638,0.4440686844721487,1.8584328622127217,0.26
0.3,0.09,210.06044411136457,0.5405810185401306,2.171052396185188,0.26
0.35,0.09,250.8528129867108,0.49065738564290956,2.063608338529322,0.26
0.3,0.1,242.77848429006087,0.5417788005154083,2.2593143369120026,0.26
0.3,0.03,120.3802720865776,0.5339687378352925,1.9465509147413362,0.27
0.35,0.03,123.40567299400092,0.48370265440043725,1.7751659311411583,0.27
0.4,0.03,126.34872801760277,0.43817693442539535,1.6183544585795422,0.27
0.45,0.03,129.22301912913335,0.39694736804106606,1.4750090849824173,0.27
0.5,0.03,132.04702583639434,0.3596048581686856,1.34407121040184,0.27
0.55,0.03,134.84056324548388,0.3257884815333804,1.2245803212202415,0.27
0.6,0.03,137.62755383576763,0.29516454637353845,1.1156157749909477,0.27
0.65,0.03,140.43784228825277,0.267431865332376,1.0163279600842496,0.27
0.7,0.03,143.30306223768272,0.24231824709791658,0.9259234769493044,0.27
0.75,0.03,146.2593245713499,0.21957646561573918,0.8436632903049263,0.27
0.8,0.03,149.35325089953523,0.19898230655315052,0.7688691300702137,0.27
0.85,0.03,152.64316960517567,0.18033304971588618,0.7009196230667917,0.27
0.9,0.03,156.19688181152375,0.1634449607828452,0.6392387187987728,0.27
0.95,0.03,160.12372869871655,0.14815214968731327,0.5833255444134092,0.27
1.0,0.03,164.5493881797441,0.13430402544799777,0.5327077599846278,0.27
0.3,0.04,129.2835701519472,0.5350291798894725,1.9883561159997858,0.27
0.35,0.04,134.0885122685114,0.484792160582508,1.8194968702492862,0.27
0.4,0.04,138.92638661325452,0.4392732997483364,1.6645110640885408,0.27
0.45,0.04,143.84055166935403,0.3980351818438042,1.5224723790708456,0.27
0.5,0.04,148.89848070655287,0.3606796558148133,1.3925218503534076,0.27
0.55,0.04,154.18183057317125,0.32684461802600284,1.273826564427579,0.27
0.6,0.04,159.80580805496717,0.29620107593400213,1.165619012938218,0.27
0.65,0.04,165.92859470599944,0.2684504090941925,1.0671925961625945,0.27
0.7,0.04,172.7861860533086,0.2433224713757092,0.9779342437660606,0.27
0.75,0.04,180.74288186520616,0.2205727644727969,0.8973428588777317,0.27
0.8,0.04,190.41012113504462,0.1999810639326305,0.8250973314026417,0.27
0.85,0.04,202.9474937335996,0.18135065284085755,0.7612244345941341,0.27
0.9,0.04,221.12495341384476,0.1645121515881521,0.7067245468760529,0.27
0.3,0.05,139.71317569644754,0.5361059308447492,2.0345328204217528,0.27
0.35,0.05,147.00538953725723,0.4858978470689763,1.8694977819756962,0.27
0.4,0.05,154.67516079813626,0.44039363731548925,1.7178474373077457,0.27
0.45,0.05,162.9132385268621,0.3991620828738159,1.578983173510605,0.27
0.5,0.05,171.979178887524,0.3618100024603878,1.452309085330109,0.27
0.55,0.05,182.30928514688048,0.32798104443916287,1.33741785635542,0.27
0.6,0.05,194.63859944979535,0.29735266473442584,1.2341378072739788,0.27
0.65,0.05,210.39459488008504,0.2696365322726499,1.1428732540905253,0.27
0.7,0.05,232.89677200586192,0.2445822126251732,1.0655136218094245,0.27
0.3,0.06,152.12737691254063,0.5371968844057664,2.0860728796010295,0.27
0.35,0.06,162.99942212798948,0.48702645442076115,1.9268272934088189,0.27
0.4,0.06,175.16498396218574,0.44155077196115133,1.7811947962218775,0.27
0.45,0.06,189.30368132818765,0.40034734407518896,1.6491869813152462,0.27
0.5,0.06,206.72536478044054,0.36303567380928786,1.5314598669670698,0.27
0.55,0.06,230.24327060383436,0.32927777092088667,1.4300554862724086,0.27
0.3,0.07,167.18530416622644,0.5383020616143469,2.1443196729017076,0.27
0.35,0.07,183.48283457627574,0.48818365506683875,1.994132463621944,0.27
0.4,0.07,203.36818630383775,0.44276204724281,1.8595454647078868,0.27
0.45,0.07,229.78223804064004,0.4016363742804471,1.7433656341215775,0.27
