adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.45,0.03,0.7737324723050584,0.6056603658803559,129.24363856939578
0.46,0.03,0.770338440695846,0.6133990928255824,129.81307269265972
0.47,0.03,0.7669848977463726,0.620984463305833,130.3806636790756
0.48,0.03,0.763670049220749,0.6284195437958917,130.94660462596414
0.49,0.03,0.7603923702623968,0.635707342829736,131.51105128197423
0.5,0.03,0.7571502641888956,0.6428508057459545,132.07417963081073
0.51,0.03,0.7539422441053764,0.6498528173736522,132.63615453549687
0.52,0.03,0.7507666271437512,0.6567162080381082,133.19718323181772
0.53,0.03,0.7476220605056,0.6634437468946184,133.75742274428373
0.54,0.03,0.744506848758321,0.6700381503234549,134.31709885111027
0.55,0.03,0.7414196503385907,0.6765020781964408,134.8763820251218
0.56,0.03,0.7383588741039534,0.6828381369543397,135.43549553915298
0.57,0.03,0.7353381476321448,0.6890488809717314,135.99185670158556
0.58,0.03,0.7323263386957763,0.6951368124144184,136.55114491456533
0.59,0.03,0.7293367763028703,0.7011043833770085,137.11087010710835
0.6,0.03,0.7263664740166315,0.7069539964657836,137.67155227721912
0.61,0.03,0.723416663011157,0.7126880057946613,138.23292317287655
0.62,0.03,0.7204731642188463,0.7183087188115588,138.79767487026712
0.63,0.03,0.717557307972037,0.7238183952235338,139.3616912391574
0.64,0.03,0.7146567356531337,0.7292192499553323,139.92731756541656
0.65,0.03,0.7117693952462365,0.7345134534005364,140.4949421369895
0.66,0.03,0.7088941697188184,0.7397031319987357,141.06477986645712
0.67,0.03,0.7060297797349201,0.7447903669326565,141.6370851064457
0.68,0.03,0.7031827612922308,0.7497772058154974,142.21053971265047
0.69,0.03,0.700336191392037,0.7546656458458865,142.78856530494738
0.7,0.03,0.6975011618860191,0.7594576475692618,143.368936805214
0.71,0.03,0.6946662697924612,0.7641551309187149,143.9540169841211
0.72,0.03,0.6918350404857153,0.7687599790170218,144.54312682658164
0.73,0.03,0.6890059613548611,0.7732740368492068,145.13662523813295
0.74,0.03,0.6861774554674448,0.7776991103336961,145.73489583955651
0.75,0.03,0.6833434328286175,0.7820369738438692,146.33930055647434
0.76,0.03,0.6805084187114735,0.7862893595433846,146.94895353293
0.77,0.03,0.6776718413129635,0.7904579700812223,147.56404782328536
0.78,0.03,0.6748301621566442,0.7945444710417007,148.1854333250558
0.79,0.03,0.6719904877781152,0.7985504955233349,148.81163025185415
0.8,0.03,0.6691337466549658,0.8024776437256144,149.44695361712837
0.81,0.03,0.6662659130797383,0.8063274833687264,150.09022379332208
0.82,0.03,0.6633864685498663,0.8101015522844301,150.74169393083284
0.83,0.03,0.6604925407806913,0.8138013549801214,151.4021640301973
0.84,0.03,0.6575833882040766,0.8174283675244393,152.0719680482039
0.85,0.03,0.6546562416901033,0.8209840360558078,152.75192327172115
0.86,0.03,0.6517094041200091,0.8244697776478441,153.44262238325086
0.87,0.03,0.6487408801647437,0.827886980364549,154.14474878568717
0.88,0.03,0.6457486700001549,0.831237005497738,154.85901039482746
0.89,0.03,0.6427303894038171,0.8345211860171103,155.58623281024234
0.9,0.03,0.6396792780984684,0.8377408288581091,156.328340504109
0.91,0.03,0.6366019197851557,0.8408972144490982,157.08403775117205
0.92,0.03,0.633491206056979,0.8439915979144932,157.8553877999777
0.93,0.03,0.630344695871423,0.8470252089384006,158.64335918898234
0.94,0.03,0.6271600686731683,0.849999252217184,159.4489269885468
0.95,0.03,0.6239336700907607,0.8529149092348943,160.27344699229562
0.96,0.03,0.62064502850414,0.8557733373478584,161.12269559464124
0.97,0.03,0.6173246118506179,0.8585756705951874,161.98932956879793
0.98,0.03,0.6139715047989305,0.8613230204562321,162.8740083511677
0.99,0.03,0.6105273361566934,0.8640164765481138,163.79282970277148
1.0,0.03,0.60703833775857,0.8666571059021704,164.73424128242092
0.0,0.04,1.0,0.0,100.0
0.01,0.04,0.9902013328698591,0.0532270474956153,100.98956311255832
0.02,0.04,0.9805886402063687,0.0719687490860352,101.97956196897672
0.03,0.04,0.9711538101728683,0.0903345239027069,102.97030084472377
0.04,0.04,0.9619039737428735,0.1083321214832028,103.96048122235015
0.05,0.04,0.95283821102042,0.1258631294469282,104.94961142763924
0.06,0.04,0.9439458872340125,0.1431558300436809,105.93827607324393
0.07,0.04,0.9352258528662757,0.1600973634767518,106.9260432584498
0.08,0.04,0.9266730720897993,0.1767054282169453,107.91292313532284
0.09,0.04,0.9182837741110578,0.1929798200855653,108.89879884549276
0.1,0.04,0.9100544881013473,0.208930072311542,109.8835303901755
0.11,0.04,0.9019813369912172,0.2245617321279002,110.86703892740712
