adhesivity,particle_size,weight_coefficient,gamma
0.6,0.04,1.5,1292.3916554502441
0.6,0.05,1.5,926.255339614979
0.7,0.05,1.5,807.1554729610383
0.2,0.1,1.5,690.1004233735407
0.4,0.1,1.5,453.11422655113995
0.7,0.04,1.5,1126.766129127655
0.6,0.01,1.5,10733.565638153317
0.4,0.09,1.5,529.24767420067
0.6,0.03,1.5,1986.0801539187914
0.8,0.1,1.5,251.77585795156088
0.7,0.06,1.5,614.7649495419051
0.4,0.08,1.5,629.8496105124169
0.7,0.07,1.5,488.3698594819734
0.6,0.02,1.5,3652.9385528682765
0.2,0.01,1.75,97229.09681810101
0.8,0.04,1.75,3247.295353745149
0.3,0.04,1.75,8656.097425142705
0.9,0.01,1.75,32944.41083954519
0.3,0.05,1.75,5876.597088984616
0.8,0.05,1.75,2199.0588760631654
0.2,0.02,1.75,40501.36485805201
0.8,0.07,1.75,1221.4398355746368
0.3,0.07,1.75,3283.535038399055
0.9,0.02,1.75,9446.251424546925
1.0,0.09,1.75,589.1385819127881
0.9,0.03,1.75,4635.149920952289
0.3,0.06,1.75,4285.775292891696
0.8,0.06,1.75,1598.994743455163
0.2,0.03,1.75,19622.374651163507
1.0,0.08,1.75,724.2812562814678
0.1,0.09,1.75,4889.2477322862505
0.3,0.03,1.75,14273.311520470832
0.9,0.06,1.75,1378.1089038388757
0.7,0.1,1.75,769.9613574684856
0.2,0.06,1.75,5896.8291029807915
0.8,0.03,1.75,5370.945648359117
0.1,0.08,1.75,5979.594549954924
0.8,0.02,1.75,10942.209013273425
0.1,0.1,1.75,4084.434112074396
0.2,0.07,1.75,4520.150843171601
0.9,0.07,1.75,1052.456567078162
0.3,0.02,1.75,29160.87401941062
0.9,0.05,1.75,1896.1732943467473
0.2,0.05,1.75,8079.010104178834
0.8,0.01,1.75,38235.89079343099
0.2,0.04,1.75,11888.908628280562
0.9,0.04,1.75,2802.040939466027
0.3,0.01,1.75,92792.53083511653
1.0,0.04,1.75,2440.0965522238193
0.1,0.01,1.75,89666.83329675152
1.0,0.05,1.75,1650.5498062074398
1.0,0.07,1.75,915.2572872354989
0.1,0.03,1.75,31862.032300688326
0.8,0.09,1.75,787.2204459231918
0.3,0.09,1.75,2128.725686860702
0.1,0.02,1.75,49569.0170401091
1.0,0.06,1.75,1199.51649804268
0.3,0.08,1.75,2607.7650189337814
0.8,0.08,1.75,967.1502040108237
0.6,0.1,1.75,917.45041182895
0.9,0.08,1.75,832.8268143024261
0.2,0.08,1.75,3593.4171716893347
1.0,0.03,1.75,4039.1609849126507
0.1,0.07,1.75,7513.726644500822
0.2,0.09,1.75,2935.942060292755
0.9,0.09,1.75,677.8678524910912
0.1,0.06,1.75,9793.247868900375
1.0,0.02,1.75,8231.182633624472
0.1,0.04,1.75,19847.23068810714
0.1,0.05,1.75,13410.220281638067
1.0,0.01,1.75,28656.40846955398
0.5,0.06,1.75,2697.428032783347
0.4,0.03,1.75,11143.450052874336
0.6,0.09,1.75,1101.6826765270803
0.4,0.02,1.75,22706.76535461644
0.5,0.07,1.75,2063.441092984788
0.6,0.08,1.75,1352.0042028663188
0.5,0.05,1.75,3703.9685638178644
0.4,0.01,1.75,81021.49778810305
0.5,0.04,1.75,5462.652055461084
0.3,0.1,1.75,1776.0095561304506
0.4,0.04,1.75,6752.35308707307
0.5,0.01,1.75,64958.571405410614
0.4,0.05,1.75,4582.486729910277
0.5,0.1,1.75,1112.041057327522
0.7,0.08,1.75,1135.7370483094487
0.4,0.07,1.75,2556.272817675402
0.5,0.02,1.75,18366.2095888171
0.9,0.1,1.75,563.6749576346531
0.7,0.09,1.75,925.169870650399
0.5,0.03,1.75,9019.675292404061
0.4,0.06,1.75,3339.167613391968
0.7,0.02,1.75,12814.110106044163
1.0,0.1,1.75,489.63175247803844
0.6,0.07,1.75,1705.5979864475776
0.5,0.08,1.75,1636.9280412186438
0.6,0.06,1.75,2230.031615066286
0.7,0.03,1.75,6292.23730979081
0.5,0.09,1.75,1334.5885746080742
0.7,0.01,1.75,44915.27635269995
0.6,0.04,1.75,4522.1121646444
0.6,0.05,1.75,3064.7199544415116
0.7,0.05,1.75,2578.2451696392427
0.2,0.1,1.75,2451.209860856663
0.4,0.1,1.75,1380.1164756128599
0.7,0.04,1.75,3806.2894357640184
0.6,0.01,1.75,53512.12236083018
0.4,0.09,1.75,1655.1468915297462
0.6,0.03,1.75,7468.288586589008
0.8,0.1,1.75,655.0936180232032
0.7,0.06,1.75,1875.9158872617004
0.4,0.08,1.75,2028.7995029685137
0.7,0.07,1.75,1433.634259797155
0.6,0.02,1.75,15210.79780666451
0.2,0.01,2.0,587392.3059762504
0.8,0.04,2.0,10637.1832852418
0.3,0.04,2.0,35346.52537023066
0.9,0.01,2.0,149424.44402532966
0.3,0.05,2.0,22693.15178743649
0.8,0.05,2.0,6811.4836165804645
0.2,0.02,2.0,215804.45530420018
0.8,0.07,2.0,3476.6687414313087
0.3,0.07,2.0,11655.896544826526
0.9,0.02,2.0,35833.74439290882
1.0,0.09,2.0,1493.8558400045958
0.9,0.03,2.0,15879.004464588717
0.3,0.06,2.0,15811.980924544541
0.8,0.06,2.0,4731.136026290667
0.2,0.03,2.0,94212.87800196306
1.0,0.08,2.0,1891.91229132959
0.1,0.09,2.0,20867.018220154932
0.3,0.03,2.0,62633.491799855015
0.9,0.06,2.0,3967.18309819591
0.7,0.1,2.0,2066.3033233704555
0.2,0.06,2.0,23800.855672014375
0.8,0.03,2.0,18909.960224171693
0.1,0.08,2.0,26283.665935802706
0.8,0.02,2.0,42659.166616349765
0.1,0.1,2.0,16978.009020239962
0.2,0.07,2.0,17553.726110500735
0.9,0.07,2.0,2914.5743358682025
0.3,0.02,2.0,141787.77071056643
0.9,0.05,2.0,5714.498750971587
0.2,0.05,2.0,34129.48616890057
0.8,0.01,2.0,178287.65812091163
0.2,0.04,2.0,53106.44077761503
0.9,0.04,2.0,8931.097100817831
0.3,0.01,2.0,532585.2734395498
1.0,0.04,2.0,7587.803876575198
0.1,0.01,2.0,582922.1014101948
1.0,0.05,2.0,4852.820101541112
1.0,0.07,2.0,2472.5551890865727
0.1,0.03,2.0,178496.3674238008
0.8,0.09,2.0,2103.2984250620807
0.3,0.09,2.0,7095.52739345499
0.1,0.02,2.0,295937.6188442604
1.0,0.06,2.0,3368.8303324758012
0.3,0.08,2.0,8952.635605401281
0.8,0.08,2.0,2661.865112075338
0.6,0.1,2.0,2550.697486394157
0.9,0.08,2.0,2229.984820828511
0.2,0.08,2.0,13496.708819315018
1.0,0.03,2.0,13500.779509426868
0.1,0.07,2.0,34146.4420342934
0.2,0.09,2.0,10707.061810209534
0.9,0.09,2.0,1762.046255628632
0.1,0.06,2.0,46255.62669260725
1.0,0.02,2.0,30463.987844913983
0.1,0.04,2.0,103845.95914889865
0.1,0.05,2.0,66295.73590256386
1.0,0.01,2.0,126774.34982644864
0.5,0.06,2.0,8884.3073494537
0.4,0.03,2.0,45887.13006890251
0.6,0.09,2.0,3145.116277959121
0.4,0.02,2.0,103559.16704858615
0.5,0.07,2.0,6538.393690724582
0.6,0.08,2.0,3975.6845270290905
0.5,0.05,2.0,12769.895157874284
0.4,0.01,2.0,443363.3823360551
0.5,0.04,2.0,19915.970970101254
0.3,0.1,2.0,5765.634254377737
0.4,0.04,2.0,25873.039577976968
0.5,0.01,2.0,337726.1504675691
0.4,0.05,2.0,16605.24849019854
0.5,0.1,2.0,3222.0517777048653
0.7,0.08,2.0,3223.9122387139196
0.4,0.07,2.0,8514.202764194124
0.5,0.02,2.0,79688.46489594154
0.9,0.1,2.0,1426.7684501633337
0.7,0.09,2.0,2549.601273582238
0.5,0.03,2.0,35340.637630973724
0.4,0.06,2.0,11559.72691973167
0.7,0.02,2.0,51515.17237535538
1.0,0.1,2.0,1208.906322990844
0.6,0.07,2.0,5186.512753900105
0.5,0.08,2.0,5016.153983276456
0.6,0.06,2.0,7048.457827264119
0.7,0.03,2.0,22845.05610412523
0.5,0.09,2.0,3970.5284425041937
0.7,0.01,2.0,216068.73170885726
0.6,0.04,2.0,15822.988598994516
0.6,0.05,2.0,10140.301488632944
0.7,0.05,2.0,8235.523858101818
0.2,0.1,2.0,8706.602080591205
0.4,0.1,2.0,4203.623224889161
0.7,0.04,2.0,12857.893838205171
0.6,0.01,2.0,266784.34139180684
0.4,0.09,2.0,5176.236696133059
0.6,0.03,2.0,28083.123585180463
0.8,0.1,2.0,1704.482915344863
0.7,0.06,2.0,5724.237236854667
0.4,0.08,2.0,6534.936839758743
0.7,0.07,2.0,4208.505400075784
0.6,0.02,2.0,63337.60247173063
0.2,0.01,2.25,3548626.20770394
0.8,0.04,2.25,34844.279906147276
0.3,0.04,2.25,144334.88838970207
0.9,0.01,2.25,677737.5555758193
0.3,0.05,2.25,87632.20112757677
0.8,0.05,2.25,21098.256878871947
0.2,0.02,2.25,1149876.3829901826
0.8,0.07,2.25,9895.882863488745
0.3,0.07,2.25,41376.11527664399
0.9,0.02,2.25,135932.9938942327
1.0,0.09,2.25,3787.9122828288773
0.9,0.03,2.25,54397.97786187374
0.3,0.06,2.25,58336.87575100744
0.8,0.06,2.25,13998.57516160315
0.2,0.03,2.25,452344.14994142763
1.0,0.08,2.25,4941.909081646857
0.1,0.09,2.25,89059.19136084891
0.3,0.03,2.25,274845.419678271
0.9,0.06,2.25,11420.390428339762
0.7,0.1,2.25,5545.225591852567
0.2,0.06,2.25,96065.31253105302
0.8,0.03,2.25,66577.95835059366
0.1,0.08,2.25,115531.42763334732
0.8,0.02,2.25,166310.52232634017
0.1,0.1,2.25,70573.4949767502
0.2,0.07,2.25,68168.80919537433
0.9,0.07,2.25,8071.3483340075
0.3,0.02,2.25,689409.10034762
0.9,0.05,2.25,17221.788784925382
0.2,0.05,2.25,144178.78070862615
0.8,0.01,2.25,831325.9709304343
0.2,0.04,2.25,237220.6011708763
0.9,0.04,2.25,28466.570313364893
0.3,0.01,2.25,3056787.770868044
1.0,0.04,2.25,23595.282578838105
0.1,0.01,2.25,3789563.6972917123
1.0,0.05,2.25,14267.889917259345
1.0,0.07,2.25,6679.574419499711
0.1,0.03,2.25,999966.1315641876
0.8,0.09,2.25,5619.600313709663
0.3,0.09,2.25,23651.008348340893
0.1,0.02,2.25,1766810.7918368757
1.0,0.06,2.25,9461.326982603292
0.3,0.08,2.25,30735.01013364654
0.8,0.08,2.25,7326.1897123112785
0.6,0.1,2.25,7091.454299014978
0.9,0.08,2.25,5971.028088583818
0.2,0.08,2.25,50693.014545744576
1.0,0.03,2.25,45125.96750735898
0.1,0.07,2.25,155179.92053313804
0.2,0.09,2.25,39047.491487695144
0.9,0.09,2.25,4580.2540946071595
0.1,0.06,2.25,218475.32395461376
1.0,0.02,2.25,112748.6288086907
0.1,0.04,2.25,543349.5181782064
0.1,0.05,2.25,327744.39990971034
1.0,0.01,2.25,560842.6398232774
0.5,0.06,2.25,29261.546970026848
0.4,0.03,2.25,188956.62438198412
0.6,0.09,2.25,8978.770940708613
0.4,0.02,2.25,472304.2191307362
0.5,0.07,2.25,20718.106371075446
0.6,0.08,2.25,11690.84195518686
0.5,0.05,2.25,44025.81164863249
0.4,0.01,2.25,2426159.6509924172
0.5,0.04,2.25,72610.500477581
0.3,0.1,2.25,18717.54475673115
0.4,0.04,2.25,99137.9106470471
0.5,0.01,2.25,1755872.2466015131
0.4,0.05,2.25,60171.32043645648
0.5,0.1,2.25,9335.642411585397
0.7,0.08,2.25,9151.422979817684
0.4,0.07,2.25,28358.33804927464
0.5,0.02,2.25,345757.3217142352
0.9,0.1,2.25,3611.4221198041996
0.7,0.09,2.25,7026.241191449855
0.5,0.03,2.25,138470.69075930165
0.4,0.06,2.25,40018.142821836
0.7,0.02,2.25,207100.84140847417
1.0,0.1,2.25,2984.8033555233815
0.6,0.07,2.25,15771.544502345268
0.5,0.08,2.25,15371.35423815457
0.6,0.06,2.25,22278.05086128526
0.7,0.03,2.25,82942.92835849513
0.5,0.09,2.25,11812.701241927296
0.7,0.01,2.25,1039416.8891597564
0.6,0.04,2.25,55365.050464996195
0.6,0.05,2.25,33551.42257985185
0.7,0.05,2.25,26306.207809885826
0.2,0.1,2.25,30925.51192791887
0.4,0.1,2.25,12803.591964207766
0.7,0.04,2.25,43434.80356516019
0.6,0.01,2.25,1330051.615817765
0.4,0.09,2.25,16187.944690293341
0.6,0.03,2.25,105601.41338361493
0.8,0.1,2.25,4434.880647241504
0.7,0.06,2.25,17467.143471781037
0.4,0.08,2.25,21049.590872410008
0.7,0.07,2.25,12354.27905090175
0.6,0.02,2.25,263737.11213946313
0.2,0.01,2.5,21438394.466325205
0.8,0.04,2.5,114139.59970610208
0.3,0.04,2.5,589380.7039945495
0.9,0.01,2.5,3073982.956630735
0.3,0.05,2.5,338401.76747575373
0.8,0.05,2.5,65350.87924799811
0.2,0.02,2.5,6126915.6574862
0.8,0.07,2.5,28167.336301235893
0.3,0.07,2.5,146876.98271875933
0.9,0.02,2.5,515653.0287888667
1.0,0.09,2.5,9604.862181588907
0.9,0.03,2.5,186355.51127024327
0.3,0.06,2.5,215228.63508555037
0.8,0.06,2.5,41419.25014755715
0.2,0.03,2.5,2171839.289125308
1.0,0.08,2.5,12908.878219772103
0.1,0.09,2.5,380099.3262270425
0.3,0.03,2.5,1206064.0808517046
0.9,0.06,2.5,32876.05192586796
0.7,0.1,2.5,14881.419642871933
0.2,0.06,2.5,387740.0207312731
0.8,0.03,2.5,234406.86736439425
0.1,0.08,2.5,507825.3088286992
0.8,0.02,2.5,648376.2349417134
0.1,0.1,2.5,293357.0236236682
0.2,0.07,2.5,264729.35249545105
0.9,0.07,2.5,22352.03375229047
0.3,0.02,2.5,3352086.7509252345
0.9,0.05,2.5,51901.31661191719
0.2,0.05,2.5,609078.0477547327
0.8,0.01,2.5,3876336.013537938
0.2,0.04,2.5,1059638.2057596282
0.9,0.04,2.5,90733.0439091904
0.3,0.01,2.5,17544517.173340492
1.0,0.04,2.5,73372.66078976566
0.1,0.01,2.5,24635869.837650448
1.0,0.05,2.5,41949.35695769603
1.0,0.07,2.5,18044.780000286868
0.1,0.03,2.5,5601975.427888257
0.8,0.09,2.5,15014.468374792623
0.3,0.09,2.5,78834.19580752535
0.1,0.02,2.5,10548237.78856593
1.0,0.06,2.5,26572.04413317842
0.3,0.08,2.5,105515.39117100193
0.8,0.08,2.5,20163.702306811905
0.6,0.1,2.5,19715.6755527719
0.9,0.08,2.5,15988.080323080687
0.2,0.08,2.5,190400.61974645845
1.0,0.03,2.5,150832.249504804
0.1,0.07,2.5,705221.5780632895
0.2,0.09,2.5,142401.96036112978
0.9,0.09,2.5,11905.889249020438
0.1,0.06,2.5,1031906.1828796291
1.0,0.02,2.5,417287.8929362576
0.1,0.04,2.5,2842948.3566248147
0.1,0.05,2.5,1620260.9445356806
1.0,0.01,2.5,2481136.500203291
0.5,0.06,2.5,96376.46441078358
0.4,0.03,2.5,778096.2950662079
0.6,0.09,2.5,25632.86075325234
0.4,0.02,2.5,2154046.636007005
0.5,0.07,2.5,65649.14134982729
0.6,0.08,2.5,34377.92528354633
0.5,0.05,2.5,151784.49528034456
0.4,0.01,2.5,13276357.242425721
0.5,0.04,2.5,264726.4744219491
0.3,0.1,2.5,60764.60390359001
0.4,0.04,2.5,379867.44069404685
0.5,0.01,2.5,9128956.529179119
0.4,0.05,2.5,218038.76076915223
0.5,0.1,2.5,27049.291957397956
0.7,0.08,2.5,25977.302219909085
0.4,0.07,2.5,94453.39266512706
0.5,0.02,2.5,1500193.6061274237
0.9,0.1,2.5,9141.195774211292
0.7,0.09,2.5,19363.053271095847
0.5,0.03,2.5,542551.9595762271
0.4,0.06,2.5,138537.16147699775
0.7,0.02,2.5,832584.9751522273
1.0,0.1,2.5,7369.513172122861
0.6,0.07,2.5,47959.318291931486
0.5,0.08,2.5,47103.52431415988
0.6,0.06,2.5,70414.20440344152
0.7,0.03,2.5,301138.6504513855
0.5,0.09,2.5,35143.91412922949
0.7,0.01,2.5,5000202.763842377
0.6,0.04,2.5,193723.75792436342
0.6,0.05,2.5,111012.27694202935
0.7,0.05,2.5,84028.2392790492
0.2,0.1,2.5,109846.2154525053
0.4,0.1,2.5,38997.77844391564
0.7,0.04,2.5,146725.59786878747
0.6,0.01,2.5,6630963.764628865
0.4,0.09,2.5,50625.49660678426
0.6,0.03,2.5,397094.6634476902
0.8,0.1,2.5,11539.080960103276
0.7,0.06,2.5,53299.87008564808
0.4,0.08,2.5,67802.53379039613
0.7,0.07,2.5,36266.60687302467
0.6,0.02,2.5,1098198.567757741
0.2,0.01,2.75,129516249.49846162
0.8,0.04,2.75,373887.7157501776
0.3,0.04,2.75,2406691.951728386
0.9,0.01,2.75,13942522.647469142
0.3,0.05,2.75,1306777.1293796403
0.8,0.05,2.75,202421.33949763398
0.2,0.02,2.75,32646200.956255373
0.8,0.07,2.75,80174.63881208598
0.3,0.07,2.75,521384.0861649035
0.9,0.02,2.75,1956096.4448853594
1.0,0.09,2.75,24354.676306923466
0.9,0.03,2.75,638413.0062513603
0.3,0.06,2.75,794066.6133460023
0.8,0.06,2.75,122552.06426233478
0.2,0.03,2.75,10427648.72365232
1.0,0.08,2.75,33719.58774226887
0.1,0.09,2.75,1622241.2935781956
0.3,0.03,2.75,5292395.153695426
0.9,0.06,2.75,94640.79157488952
0.7,0.1,2.75,39936.454688630554
0.2,0.06,2.75,1565001.1405322817
0.8,0.03,2.75,825296.8524244146
0.1,0.08,2.75,2232176.55636869
0.8,0.02,2.75,2527751.919462347
0.1,0.1,2.75,1219414.5031033047
0.2,0.07,2.75,1028060.0600166598
0.9,0.07,2.75,61899.62224260363
0.3,0.02,2.75,16298719.555722047
0.9,0.05,2.75,156415.03328669132
0.2,0.05,2.75,2573028.1975849806
0.8,0.01,2.75,18074716.074410442
0.2,0.04,2.75,4733286.744757374
0.9,0.04,2.75,289198.35324039607
0.3,0.01,2.75,100697237.07322665
1.0,0.04,2.75,228162.02066587482
0.1,0.01,2.75,160157245.30277908
1.0,0.05,2.75,123336.28583968098
1.0,0.07,2.75,48747.72924277724
0.1,0.03,2.75,31383191.594273917
0.8,0.09,2.75,40115.71072548967
0.3,0.09,2.75,262772.323999252
0.1,0.02,2.75,62975232.52529636
1.0,0.06,2.75,74627.32560811516
0.3,0.08,2.75,362241.55207879294
0.8,0.08,2.75,55496.09096724644
0.6,0.1,2.75,54813.56095831572
0.9,0.08,2.75,42809.832515443144
0.2,0.08,2.75,715135.9279910625
1.0,0.03,2.75,504152.45915712276
0.1,0.07,2.75,3204908.6792764016
0.2,0.09,2.75,519324.48262606043
0.9,0.09,2.75,30948.108092264723
0.1,0.06,2.75,4873915.969047449
1.0,0.02,2.75,1544401.8027628525
0.1,0.04,2.75,14875057.56061958
0.1,0.05,2.75,8010039.314511185
1.0,0.01,2.75,10976409.237679958
0.5,0.06,2.75,317427.60906787805
0.4,0.03,2.75,3204089.0144811664
0.6,0.09,2.75,73177.44875489268
0.4,0.02,2.75,9824000.55335678
0.5,0.07,2.75,208021.41290222012
0.6,0.08,2.75,101091.24315693515
0.5,0.05,2.75,523296.0425892466
0.4,0.01,2.75,72650479.35176495
0.5,0.04,2.75,965151.1255112833
0.3,0.1,2.75,197266.1017002435
0.4,0.04,2.75,1455540.787148345
0.5,0.01,2.75,47462363.775577806
0.4,0.05,2.75,790092.3704666384
0.5,0.1,2.75,78373.20273627543
0.7,0.08,2.75,73739.37715617834
0.4,0.07,2.75,314596.83463999315
0.5,0.02,2.75,6509134.339389883
0.9,0.1,2.75,23138.103885510016
0.7,0.09,2.75,53361.081944573794
0.5,0.03,2.75,2125811.803392267
0.4,0.06,2.75,479596.0970890256
0.7,0.02,2.75,3347150.7702955697
1.0,0.1,2.75,18195.41119638322
0.6,0.07,2.75,145838.36165727233
0.5,0.08,2.75,144342.6498692821
0.6,0.06,2.75,222558.07802225283
0.7,0.03,2.75,1093335.9671571527
0.5,0.09,2.75,104556.50024728337
0.7,0.01,2.75,24053897.85396703
0.6,0.04,2.75,677844.4897844803
0.6,0.05,2.75,367308.58736387553
0.7,0.05,2.75,268406.0373644479
0.2,0.1,2.75,390169.484578366
0.4,0.1,2.75,118781.25512060816
0.7,0.04,2.75,495648.6343412735
0.6,0.01,2.75,33058627.1426668
0.4,0.09,2.75,158324.04642575304
0.6,0.03,2.75,1493201.3378061522
0.8,0.1,2.75,30023.443694395122
0.7,0.06,2.75,162641.14139421412
0.4,0.08,2.75,218397.76441562112
0.7,0.07,2.75,106462.4466278765
0.6,0.02,2.75,4572887.313589014
0.2,0.01,3.0,782449399.8604504
0.8,0.04,3.0,1224746.050878362
0.3,0.04,3.0,9827546.289278843
0.9,0.01,3.0,63238456.59452096
0.3,0.05,3.0,5046269.346072629
0.8,0.05,3.0,626990.7789384725
0.2,0.02,3.0,173949585.15121514
0.8,0.07,3.0,228206.6234415785
0.3,0.07,3.0,1850809.842863769
0.9,0.02,3.0,7420325.4670687085
1.0,0.09,3.0,61755.20760224963
0.9,0.03,3.0,2187062.5868416657
0.3,0.06,3.0,2929637.0633032075
0.8,0.06,3.0,362609.3761102345
0.2,0.03,3.0,50066254.18756488
1.0,0.08,3.0,88079.73691835187
0.1,0.09,3.0,6923629.254260504
0.3,0.03,3.0,23223845.985927198
0.9,0.06,3.0,272443.8886432744
0.7,0.1,3.0,107175.28645601995
0.2,0.06,3.0,6316677.255157017
0.8,0.03,3.0,2905695.1371771344
0.1,0.08,3.0,9811665.728701854
0.8,0.02,3.0,9854663.73072723
0.1,0.1,3.0,5068812.438887553
0.2,0.07,3.0,3992407.6308070887
0.9,0.07,3.0,171418.99821014723
0.3,0.02,3.0,79248622.99066475
0.9,0.05,3.0,471388.0925413583
0.2,0.05,3.0,10869664.618471663
0.8,0.01,3.0,84279422.63766137
0.2,0.04,3.0,21143068.725079596
0.9,0.04,3.0,921777.6006794522
0.3,0.01,3.0,577954551.498835
1.0,0.04,3.0,709500.0660190907
0.1,0.01,3.0,1041178711.8542778
1.0,0.05,3.0,362623.899576528
1.0,0.07,3.0,131691.33158117425
0.1,0.03,3.0,175813822.6990008
0.8,0.09,3.0,107181.3005189665
0.3,0.09,3.0,875879.9852357543
0.1,0.02,3.0,375975588.6347269
1.0,0.06,3.0,209590.11280828685
0.3,0.08,3.0,1243600.0150896928
0.8,0.08,3.0,152740.60615368423
0.6,0.1,3.0,152392.77279081495
0.9,0.08,3.0,114628.00554952177
0.2,0.08,3.0,2686017.493980088
1.0,0.03,3.0,1685115.1057458639
0.1,0.07,3.0,14564840.274327802
0.2,0.09,3.0,1893919.982357507
0.9,0.09,3.0,80446.35511533113
0.1,0.06,3.0,23020558.716922365
1.0,0.02,3.0,5715902.542951309
0.1,0.04,3.0,77830234.5577734
0.1,0.05,3.0,39599010.2930003
1.0,0.01,3.0,48559021.135336295
0.5,0.06,3.0,1045486.4433403672
0.4,0.03,3.0,13193979.30283853
0.6,0.09,3.0,208909.1443137302
0.4,0.02,3.0,44804502.0284512
0.5,0.07,3.0,659154.214908095
0.6,0.08,3.0,297267.48658406467
0.5,0.05,3.0,1804128.594846193
0.4,0.01,3.0,397555749.1910985
0.5,0.04,3.0,3518789.335708626
0.3,0.1,3.0,640404.3206099423
0.4,0.04,3.0,5577206.035825501
0.5,0.01,3.0,246761606.10087186
0.4,0.05,3.0,2863004.5028118193
0.5,0.1,3.0,227080.21033657424
0.7,0.08,3.0,209317.18379954793
0.4,0.07,3.0,1047830.7403567106
0.5,0.02,3.0,28242241.318168797
0.9,0.1,3.0,58566.938575697
0.7,0.09,3.0,147053.51611803792
0.5,0.03,3.0,8329295.920286809
0.4,0.06,3.0,1660293.988203422
0.7,0.02,3.0,13456185.99115583
1.0,0.1,3.0,44924.675602431824
0.6,0.07,3.0,443476.4397903368
0.5,0.08,3.0,442319.3566648467
0.6,0.06,3.0,703439.0079757584
0.7,0.03,3.0,3969545.3748221016
0.5,0.09,3.0,311065.5718017443
0.7,0.01,3.0,115713307.89883117
0.6,0.04,3.0,2371795.577652262
0.6,0.05,3.0,1215321.4227080375
0.7,0.05,3.0,857352.260523298
0.2,0.1,3.0,1385866.832726423
0.4,0.1,3.0,361789.4949661744
0.7,0.04,3.0,1674333.397121769
0.6,0.01,3.0,164813572.7098238
0.4,0.09,3.0,495135.9563209671
0.6,0.03,3.0,5614908.585946781
0.8,0.1,3.0,78117.76123134563
0.7,0.06,3.0,496289.0309395979
0.4,0.08,3.0,703477.8913896172
0.7,0.07,3.0,312525.8610952088
0.6,0.02,3.0,19041454.793989778
0.2,0.01,3.25,4727028969.050336
0.8,0.04,3.25,4011907.388111163
0.3,0.04,3.25,40130049.04867785
0.9,0.01,3.25,286827749.4376551
0.3,0.05,3.25,19486746.24050168
0.8,0.05,3.25,1942075.0690095474
0.2,0.02,3.25,926860010.9037186
0.8,0.07,3.25,649560.3067781558
0.3,0.07,3.25,6570006.959050131
0.9,0.02,3.25,28148525.181975577
1.0,0.09,3.25,156590.28344026083
0.9,0.03,3.25,7492395.536940655
0.3,0.06,3.25,10808631.38989579
0.8,0.06,3.25,1072895.5112628348
0.2,0.03,3.25,240383031.18978697
1.0,0.08,3.25,230075.17514459582
0.1,0.09,3.25,29549637.430765603
0.3,0.03,3.25,101909817.14611135
0.9,0.06,3.25,784288.3731623684
0.7,0.1,3.25,287620.4739876427
0.2,0.06,3.25,25495452.055867013
0.8,0.03,3.25,10230336.157725876
0.1,0.08,3.25,43127764.28778232
0.8,0.02,3.25,38419275.443124555
0.1,0.1,3.25,21069832.67398828
0.2,0.07,3.25,15504267.999934139
0.9,0.07,3.25,474711.6683879536
0.3,0.02,3.25,385327462.34728944
0.9,0.05,3.25,1420622.6161298703
0.2,0.05,3.25,45918505.29619101
0.8,0.01,3.25,392981059.89027166
0.2,0.04,3.25,94443751.0802768
0.9,0.04,3.25,2938031.754309736
0.3,0.01,3.25,3317185985.503386
1.0,0.04,3.25,2206284.5613480485
0.1,0.01,3.25,6768679793.218963
1.0,0.05,3.25,1066159.0111041078
1.0,0.07,3.25,355762.352072889
0.1,0.03,3.25,984938072.9548084
0.8,0.09,3.25,286367.3850763312
0.3,0.09,3.25,2919507.415624063
0.1,0.02,3.25,2244654566.260597
1.0,0.06,3.25,588631.7783604664
0.3,0.08,3.25,4269363.87793162
0.8,0.08,3.25,420384.4335984668
0.6,0.1,3.25,423682.69444369536
0.9,0.08,3.25,306929.0133644238
0.2,0.08,3.25,10088557.567278648
1.0,0.03,3.25,5632448.811933511
0.1,0.07,3.25,66190520.05705715
0.2,0.09,3.25,6906920.469905578
0.9,0.09,3.25,209111.84722659996
0.1,0.06,3.25,108731075.17749064
1.0,0.02,3.25,21154819.828667384
0.1,0.04,3.25,407228367.79837734
0.1,0.05,3.25,195764534.30688766
1.0,0.01,3.25,214822396.15552396
0.5,0.06,3.25,3443436.7773433253
0.4,0.03,3.25,54330915.607199594
0.6,0.09,3.25,596400.0019196756
0.4,0.02,3.25,204340725.6661402
0.5,0.07,3.25,2088651.7064247378
0.6,0.08,3.25,874140.5864682434
0.5,0.05,3.25,6219959.108875906
0.4,0.01,3.25,2175492510.512335
0.5,0.04,3.25,12828952.960643886
0.3,0.1,3.25,2079007.4438591471
0.4,0.04,3.25,21370220.223775998
0.5,0.01,3.25,1282938425.3469064
0.4,0.05,3.25,10374476.566935616
0.5,0.1,3.25,657947.1059772763
0.7,0.08,3.25,594169.4264785738
0.4,0.07,3.25,3490020.049607058
0.5,0.02,3.25,122539212.2953855
0.9,0.1,3.25,148244.05280147088
0.7,0.09,3.25,405252.9636700333
0.5,0.03,3.25,32635612.62431499
0.4,0.06,3.25,5747703.419597954
0.7,0.02,3.25,54096440.182940766
1.0,0.1,3.25,110919.53109501064
